Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Red Roof Hotel,"Sabayil , Baku",Chambre Double Économique,1 lit simple,"8,0",83 expériences vécues,"1 nuit, 1 adulte",,€ 12
Golden Rose Hotel,"Sabayil , Baku",Chambre Double,1 grand lit double,"6,5",381 expériences vécues,"1 nuit, 1 adulte",,€ 27€ 17-38 %
Port Rivoli Baku Luxury Boutique Hotel,"Nasimi, Baku",Chambre Double ou Lits Jumeaux,2 lits simples,"8,4",254 expériences vécues,"1 nuit, 1 adulte",,€ 56
Austin Hotel Baku,"Sabayil , Baku",Chambre Double Standard,1 grand lit double,"7,5",328 expériences vécues,"1 nuit, 1 adulte",,€ 49€ 44-10 %
Baku island resort,"Sabayil , Baku",Maison de Vacances,10 très grands lits doubles,"8,5",60 expériences vécues,"1 nuit, 1 adulte",,€ 7 017€ 5 965-15 %
Azneft Square Flame Towers View Apartment,"Sabayil , Baku",Appartement Deluxe,"2 lits (1 lit double, 1 canapé-lit)",10,3 expériences vécues,"1 nuit, 1 adulte",,€ 71€ 64-10 %
Nizami Street VIP Apartment,"Nasimi, Baku",Suite - Vue sur Ville,Hébergement géré par un particulier,10,5 expériences vécues,"1 nuit, 1 adulte",,€ 155
Winter Park Hotel Baku,"Nasimi, Baku",Chambre Double Standard,Plusieurs types de lits,"9,1",2 322 expériences vécues,"1 nuit, 1 adulte",,€ 91
Boutique Hotel Baku,"Nasimi, Baku",Chambre Simple Économique,1 lit simple,"9,0",568 expériences vécues,"1 nuit, 1 adulte",,€ 25
Premier Palace Baku,"Nasimi, Baku",Chambre Double ou Lits Jumeaux Standard,1 très grand lit double,"9,0",396 expériences vécues,"1 nuit, 1 adulte",,€ 69
"InterContinental Baku, an IHG Hotel","Sabayil , Baku",Chambre King Classique - Non-Fumeurs ,1 très grand lit double,"8,9",1 225 expériences vécues,"1 nuit, 1 adulte",,€ 171
Royal Sapphire Boutique,"Sabayil , Baku",Chambre Double Standard,Hébergement géré par un particulier,"8,6",76 expériences vécues,"1 nuit, 1 adulte",,€ 65€ 47-28 %
Mirror Hotel,"Yasamal , Baku",Chambre Double,"2 lits (1 lit double, 1 très grand lit double)","9,8",25 expériences vécues,"1 nuit, 1 adulte",,€ 49€ 39-20 %
Bristol Hotel,"Sabayil , Baku",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,2",219 expériences vécues,"1 nuit, 1 adulte",,€ 41€ 37-10 %
Shah Palace Luxury Museum Hotel,"Sabayil , Baku",Chambre Double Standard,1 lit double,"7,7",1 080 expériences vécues,"1 nuit, 1 adulte",,€ 76€ 69-10 %
ABU ARENA HALL Hotel,Baku,Chambre Double ou Lits Jumeaux Standard,2 lits doubles,"7,0",210 expériences vécues,"1 nuit, 1 adulte",,€ 19
My Music Hotel Baku,"Sabayil , Baku",Chambre Double Économique,"2 lits (1 canapé-lit, 1 grand lit double)","9,2",23 expériences vécues,"1 nuit, 1 adulte",,€ 55
Safran Hotel,Baku,Chambre Simple Standard,1 lit simple,"7,6",56 expériences vécues,"1 nuit, 1 adulte",,€ 27
Antique Hotel Baku,"Sabayil , Baku",Chambre Simple Standard,1 lit simple,"6,9",101 expériences vécues,"1 nuit, 1 adulte",,€ 66€ 33-50 %
Nizami street Vip hostel,"Sabayil , Baku",Chambre Deluxe Double ou Lits Jumeaux,2 lits doubles,"9,0",4 expériences vécues,"1 nuit, 1 adulte",,€ 19
Pera Hotel Baku,"Sabayil , Baku",Chambre Double Économique,1 grand lit double,"9,0",115 expériences vécues,"1 nuit, 1 adulte",,€ 46€ 42-9 %
Prestige Prime Hotel,"Yasamal , Baku",Chambre Double Deluxe,1 lit double,"9,1",42 expériences vécues,"1 nuit, 1 adulte",,€ 57€ 49-15 %
Old City Inn Hotel,"Sabayil , Baku",Chambre Simple Standard,1 lit simple,"7,1",313 expériences vécues,"1 nuit, 1 adulte",,€ 33
Home Boutique Hotel,"Yasamal , Baku",Chambre Double Deluxe avec Baignoire,1 grand lit double,"9,5",598 expériences vécues,"1 nuit, 1 adulte",,€ 55
Sahil inn Hotel (Formula 1 view),"Sabayil , Baku",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"8,9",401 expériences vécues,"1 nuit, 1 adulte",,€ 48
