Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Sunny apartment,Riga,Appartement 2 Chambres,Hébergement géré par un particulier,"9,5",6 expériences vécues,"1 nuit, 1 adulte",,€ 64
Constantine Apartments,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,0",80 expériences vécues,"1 nuit, 1 adulte",,"€ 156€ 138
-11 %"
Comfort and convenience,"Zemgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",266 expériences vécues,"1 nuit, 1 adulte",,€ 59
easystay,"Kurzemes priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",15 expériences vécues,"1 nuit, 1 adulte",,"€ 73€ 62
-15 %"
Champêtre Park View Apartments,"Zemgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"8,7",214 expériences vécues,"1 nuit, 1 adulte",,€ 71
Cozy flat,"Kurzemes priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"8,8",23 expériences vécues,"1 nuit, 1 adulte",,€ 45
Classic 2-room apartment in old town Riga,"Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",87 expériences vécues,"1 nuit, 1 adulte",,€ 94
Bruninieku Street Apartment Coffee 51,"Latgales priekšpilsēta, Riga",Appartement 2 Chambres,Hébergement géré par un particulier,"8,3",23 expériences vécues,"1 nuit, 1 adulte",,€ 69
Paulas room.,"Vidzemes priekšpilsēta, Riga",Appartement 1 Chambre,1 très grand lit double,"9,3",278 expériences vécues,"1 nuit, 1 adulte",,€ 59
6 can stay. Self check in. River 200m.,"Latgales priekšpilsēta, Riga",Appartement,Hébergement géré par un particulier,"7,8",62 expériences vécues,"1 nuit, 1 adulte",,€ 52
Entire Apartement Riga Centre Marianne,"Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"6,5",2 expériences vécues,"1 nuit, 1 adulte",,€ 74
Art Design King Bed Studio Apartment In Old Town,"Centre de Riga, Riga",Appartement 1 Chambre,1 grand lit double,"8,7",60 expériences vécues,"1 nuit, 1 adulte",,€ 98
New comfortable apartment nearby promenade in 5 minutes from Old town of Riga.,"Centre de Riga, Riga",Appartement 2 Chambres,Hébergement géré par un particulier,"9,4",62 expériences vécues,"1 nuit, 1 adulte",,€ 71
Gogoļa iela,"Latgales priekšpilsēta, Riga",Appartement,Hébergement géré par un particulier,"5,9",126 expériences vécues,"1 nuit, 1 adulte",,€ 47
Frendly Flat Free Parking Kitchen Equipment Cosy,"Vidzemes priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",31 expériences vécues,"1 nuit, 1 adulte",,€ 40
Classic and calm city center,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",33 expériences vécues,"1 nuit, 1 adulte",,€ 91
"MIRO Rooms - French chic, free private parking","Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",163 expériences vécues,"1 nuit, 1 adulte",,€ 101
"Cosy one seperate bedroom apartment in city center, perfect for family trip.","Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",67 expériences vécues,"1 nuit, 1 adulte",,€ 72
Design apartment with Vintage Twist in Central,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte",,€ 98
Kart apart 3,"Zemgales priekšpilsēta, Riga",Appartement 1 Chambre,1 lit double,"7,8",13 expériences vécues,"1 nuit, 1 adulte",,€ 40
"Dante? No, it's Dunte!","Ziemelu, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"7,0",1 expérience vécue,"1 nuit, 1 adulte",,€ 30
Kate's Apartments in Old Riga,"Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",58 expériences vécues,"1 nuit, 1 adulte",,€ 133
Green Oasis in central location near the Old Town,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,1 lit double,"9,4",5 expériences vécues,"1 nuit, 1 adulte",,€ 42
Lovely 1-bedroom condo,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 42
Apartment Art Nouveau,"Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 92
SIA Cikstonis,"Vidzemes priekšpilsēta, Riga",Chambre Lits Jumeaux avec Douche ,2 lits simples,"8,7",26 expériences vécues,"1 nuit, 1 adulte",,€ 61
Brivibas House Design Apartments In City Center,"Centre de Riga, Riga",Studio Lit King-Size Deluxe,1 grand lit double,"8,6",82 expériences vécues,"1 nuit, 1 adulte",,€ 89
Apartamenti,"Latgales priekšpilsēta, Riga",Chambre Double,"2 lits (1 lit double, 1 grand lit double)","7,7",9 expériences vécues,"1 nuit, 1 adulte",,€ 41
Solaris Apartments,"Kurzemes priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",9 expériences vécues,"1 nuit, 1 adulte",,€ 64
Oak lounge lux apartment,"Centre de Riga, Riga",Appartement 2 Chambres,Hébergement géré par un particulier,"8,8",193 expériences vécues,"1 nuit, 1 adulte",,€ 73
Cozy and quiet apartment in Riga,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",4 expériences vécues,"1 nuit, 1 adulte",,€ 49
Orange apartments 55,"Latgales priekšpilsēta, Riga",Appartement 2 Chambres,2 lits doubles,10,1 expérience vécue,"1 nuit, 1 adulte",,€ 80
Alunana Suites,"Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"8,6",118 expériences vécues,"1 nuit, 1 adulte",,€ 76
Viestura Apartamenti,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte",,€ 46
Bright Spacious apartment in Riga with Free parking,"Latgales priekšpilsēta, Riga",Appartement Deluxe,Hébergement géré par un particulier,"9,3",127 expériences vécues,"1 nuit, 1 adulte",,€ 66
Old Riga Aldaru street One Bedroom Apartment,"Centre de Riga, Riga",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","7,7",16 expériences vécues,"1 nuit, 1 adulte",,€ 108
Elegant 1Br/Ba Apt in City Center w free parking,"Centre de Riga, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"8,8",21 expériences vécues,"1 nuit, 1 adulte",,€ 70
Vārnu iela,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",15 expériences vécues,"1 nuit, 1 adulte",,€ 51
Green and quiet city center,"Latgales priekšpilsēta, Riga",Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",143 expériences vécues,"1 nuit, 1 adulte",,€ 81
"Julias Apartments Riga, 3x rooms","Vidzemes priekšpilsēta, Riga",Appartement,Hébergement géré par un particulier,"9,0",23 expériences vécues,"1 nuit, 1 adulte",,€ 48
Apartment Auseklis,"Centre de Riga, Riga",Appartement en Duplex,Hébergement géré par un particulier,"8,2",131 expériences vécues,"1 nuit, 1 adulte",,€ 46
