Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
LUX&EASY Athens Metro Suites,"Néos Kósmos, Athènes",Suite 2 Chambres,"3 lits (1 canapé-lit, 2 grands lits doubles)","9,3",408 expériences vécues,"1 nuit, 1 adulte",,"€ 182€ 135
-26 %"
Modern flat in the grounds of Acropolis Monuments -Armonia-,"Koukaki, Athènes",Appartement 2 Chambres,Hébergement géré par un particulier,"9,6",10 expériences vécues,"1 nuit, 1 adulte",,"€ 347€ 322
-7 %"
Navitas House,Athènes,Chambre Double Économique,1 très grand lit double,"8,6",370 expériences vécues,"1 nuit, 1 adulte",,"€ 90€ 82
-9 %"
Crossroads Athens,"Athens City Centre, Athènes",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,7",183 expériences vécues,"1 nuit, 1 adulte",,"€ 105€ 84
-20 %"
Del Taso 1850,"Metaxourgeío, Athènes",Appartement avec Balcon,"2 lits (1 canapé-lit, 1 grand lit double)","9,4",157 expériences vécues,"1 nuit, 1 adulte",,"€ 120€ 110
-9 %"
Strefi Hill Suites,"Exárcheia, Athènes",Appartement avec Balcon,"2 lits (1 lit double, 1 canapé-lit)","8,7",266 expériences vécues,"1 nuit, 1 adulte",,"€ 149€ 125
-16 %"
WSD Muse Apt Hotel,Athènes,Appartement 2 Chambres,"3 lits (2 lits simples, 1 grand lit double)","7,0",32 expériences vécues,"1 nuit, 1 adulte",,"€ 99€ 93
-6 %"
Triple A - 3 Squares,"Syntagma, Athènes",Studio Lit Queen-Size ,Hébergement géré par un particulier,"9,0",377 expériences vécues,"1 nuit, 1 adulte",,"€ 217€ 163
-25 %"
Hestia - Alexandras 38,"Exárcheia, Athènes",Appartement - Vue sur Jardin,"2 lits (1 canapé-lit, 1 grand lit double)","8,9",408 expériences vécues,"1 nuit, 1 adulte",,"€ 144€ 115
-20 %"
Kavouri Seaside Luxury Bungalow,"Vouliagmeni, Athènes",Bungalow,1 grand lit double,"9,5",78 expériences vécues,"1 nuit, 1 adulte",,"€ 189€ 173
-9 %"
Eχquisite apt in Acropolis-plaka/vaccinatedHost,"Koukaki, Athènes",Appartement 3 Chambres,Hébergement géré par un particulier,"9,2",28 expériences vécues,"1 nuit, 1 adulte",,"€ 193€ 180
-7 %"
Kinglin Luxury Living,"Koukaki, Athènes",Appartement Standard,"2 lits (1 canapé-lit, 1 grand lit double)","9,7",364 expériences vécues,"1 nuit, 1 adulte",,"€ 210€ 192
-8 %"
Athens City Center Luxury Suites,"Kallimarmaro, Athènes",Appartement 2 Chambres,2 grands lits doubles,"7,7",431 expériences vécues,"1 nuit, 1 adulte",,€ 94
Athens Sweet Home,"Koukaki, Athènes",Appartement 2 Chambres,"3 lits (1 lit double, 1 canapé-lit, 1 grand lit double)","9,0",104 expériences vécues,"1 nuit, 1 adulte",,"€ 138€ 109
-21 %"
Mood Athens Luxury Apartments and Suites,"Monastiráki, Athènes",Suite with Private Balcony & Acropolis View,1 grand lit double,"9,0",310 expériences vécues,"1 nuit, 1 adulte",,"€ 188€ 143
-24 %"
PALAIO FALIRO SIUTE DELUX NEAR THE SEA,"Paleó Fáliro, Athènes",Appartement Deluxe,"2 lits (1 canapé-lit, 1 grand lit double)","8,0",113 expériences vécues,"1 nuit, 1 adulte",,"€ 101€ 95
-5 %"
Double Romantic Suite,"Koukaki, Athènes",Appartement 2 Chambres,Hébergement géré par un particulier,"8,7",29 expériences vécues,"1 nuit, 1 adulte",,"€ 160€ 149
-6 %"
OpenAir HOT TUB/Big Balcony/Great Boutique Apt,"Pláka, Athènes",Appartement 1 Chambre,"4 lits (3 canapés-lits, 1 grand lit double)","7,3",4 expériences vécues,"1 nuit, 1 adulte",,"€ 163€ 152
-7 %"
2BDR Boutique Full Apt in Plaka (BIG BALCONY),"Pláka, Athènes",Appartement 2 Chambres,"5 lits (1 lit simple, 2 canapés-lits, 2 grands lits doubles)","8,1",7 expériences vécues,"1 nuit, 1 adulte",,"€ 198€ 184
-7 %"
Amazing 3BDR Apt with Unique Roof Garden in Plaka,"Koukaki, Athènes",Appartement,"12 lits (2 lits simples, 2 lits doubles, 8 canapés-lits)","9,7",6 expériences vécues,"1 nuit, 1 adulte",,"€ 205€ 192
-6 %"
Canis Major Suites Acropolis View,"Monastiráki, Athènes",Suite 2 Chambres avec Vue sur Acropole,"3 lits (1 canapé-lit, 2 grands lits doubles)","8,9",185 expériences vécues,"1 nuit, 1 adulte",,"€ 293€ 268
-8 %"
Ermou Monastiraki View Lycabettus,"Monastiráki, Athènes",Appartement Supérieur,Hébergement géré par un particulier,"9,3",112 expériences vécues,"1 nuit, 1 adulte",,"€ 146€ 135
-7 %"
Kin Athens,"Athens City Centre, Athènes",Studio Supérieur - Vue sur Ville,1 très grand lit double,"9,5",452 expériences vécues,"1 nuit, 1 adulte",,€ 108
City Lights Athens,"Koukaki, Athènes",Appartement 2 Chambres,"3 lits (1 canapé-lit, 2 grands lits doubles)","8,9",319 expériences vécues,"1 nuit, 1 adulte",,"€ 185€ 142
-23 %"
Glyfada South42,"Glyfáda, Athènes",Appartement Deluxe,1 grand lit double,"9,1",464 expériences vécues,"1 nuit, 1 adulte",,"€ 342€ 203
-41 %"
Athens Raise Acropolis Project,"Athens City Centre, Athènes",Suite Junior avec Balcon,"2 lits (1 canapé-lit, 1 grand lit double)","8,7",2 625 expériences vécues,"1 nuit, 1 adulte",,€ 103
Evripidou Suites,"Syntagma, Athènes",Chambre Deluxe,1 grand lit double,"8,9",1 172 expériences vécues,"1 nuit, 1 adulte",,"€ 190€ 153
-19 %"
Anaktora Luxury Apartment at Kolonaki,"Syntagma, Athènes",Appartement Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","9,3",30 expériences vécues,"1 nuit, 1 adulte",,"€ 230€ 168
-27 %"
Step One | Luxury Suites right in the heart of Acropolis next to metro station,"Pláka, Athènes",Appartement Deluxe,1 grand lit double,"9,1",313 expériences vécues,"1 nuit, 1 adulte",,"€ 160€ 147
-9 %"
Amazing Seafront Apartment Athens Riviera,"Vouliagmeni, Athènes",Appartement - Vue sur Mer,"5 lits (3 lits simples, 1 lit superposé, 1 grand lit double)","9,5",24 expériences vécues,"1 nuit, 1 adulte",,"€ 300€ 275
-8 %"
More Athens Apartments,"Psyrí, Athènes",One-Bedroom Apartment with Private Balcony and Lycabettus view,"2 lits (1 canapé-lit, 1 grand lit double)","9,2",137 expériences vécues,"1 nuit, 1 adulte",,"€ 170€ 116
-31 %"
Amazing Apartments @ Aiolou Str.,"Athens City Centre, Athènes",Studio Lit King-Size Deluxe,1 grand lit double,"8,6",280 expériences vécues,"1 nuit, 1 adulte",,"€ 109€ 100
-8 %"
Amazing Apartments @ Monastiraki Subway Station,"Psyrí, Athènes",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,1",328 expériences vécues,"1 nuit, 1 adulte",,"€ 114€ 104
-8 %"
Athenian Niche in Plaka Villa by Athenian Homes,"Pláka, Athènes",Villa 4 Chambres,"8 lits (4 lits simples, 2 canapés-lits, 2 grands lits doubles)","9,4",64 expériences vécues,"1 nuit, 1 adulte",,"€ 393€ 365
-7 %"
Penthouse of light @ Koukaki,"Koukaki, Athènes",Penthouse,"6 lits (2 lits simples, 1 très grand lit double, 1 canapé-lit, 2 grands lits doubles)","9,0",99 expériences vécues,"1 nuit, 1 adulte",,"€ 215€ 167
-22 %"
Harokopio Apartment in Athens,"Kallithéa, Athènes",Appartement Deluxe,Hébergement géré par un particulier,"9,0",32 expériences vécues,"1 nuit, 1 adulte",,"€ 206€ 160
-22 %"
Monastiraki #WallsFree Experience- Unspoiled Athens Aparthotel,"Psyrí, Athènes",Appartement avec Terrasse,"4 lits (2 très grands lits doubles, 1 canapé-lit, 1 grand lit double)","9,4",47 expériences vécues,"1 nuit, 1 adulte",,"€ 280€ 256
-8 %"
Christo,Athènes,Appartement,Hébergement géré par un particulier,10,4 expériences vécues,"1 nuit, 1 adulte",,"€ 140€ 128
-8 %"
3BDR IDEAL CENTRAL ATHENIAN APT,"Syntagma, Athènes",Appartement 3 Chambres,"5 lits (1 lit simple, 1 canapé-lit, 3 grands lits doubles)","8,8",30 expériences vécues,"1 nuit, 1 adulte",,"€ 247€ 233
-6 %"
2BDR OlympianZeus Apt with Netflix,"Koukaki, Athènes",Appartement 2 Chambres,"8 lits (5 canapés-lits, 3 grands lits doubles)","8,9",8 expériences vécues,"1 nuit, 1 adulte",,"€ 145€ 135
-6 %"
Na'maste Apartments,"Syntagma, Athènes",Appartement,"2 lits (1 canapé-lit, 1 grand lit double)","9,2",490 expériences vécues,"1 nuit, 1 adulte",,"€ 129€ 121
-7 %"
1930's Athenian House,"Koukaki, Athènes",Appartement 2 Chambres - Rez-de-chaussée ,"3 lits (1 canapé-lit, 2 grands lits doubles)","9,2",64 expériences vécues,"1 nuit, 1 adulte",,"€ 195€ 156
-20 %"
The Koukaki Residence,"Koukaki, Athènes",Appartement Roses,1 grand lit double,"9,4",385 expériences vécues,"1 nuit, 1 adulte",,"€ 282€ 258
-8 %"
Central Apartments in Psiri,"Psyrí, Athènes",(1A) Appartement 1 Chambre,Hébergement géré par un particulier,"8,6",309 expériences vécues,"1 nuit, 1 adulte",,"€ 164€ 127
-22 %"
Athens Studios,"Koukaki, Athènes",Studio de Luxe Familial avec Kitchenette et Balcon,"3 lits (2 canapés-lits, 1 grand lit double)","7,9",4 811 expériences vécues,"1 nuit, 1 adulte",,"€ 172€ 126
-27 %"
City Circus Athens,"Psyrí, Athènes",Lit Simple dans Dortoir Mixte de 6 Lits,1 lit superposé,"9,0",1 335 expériences vécues,"1 nuit, 1 adulte",,"€ 38€ 26
-31 %"
Tempi Hotel,"Monastiráki, Athènes",Chambre Simple Économique avec Salle de Bains Commune,1 lit simple,"8,0",2 465 expériences vécues,"1 nuit, 1 adulte",,€ 29
Phidias Hotel,"Thisseio, Athènes",Chambre Simple Économique - Sous-Sol - Sans Fenêtre,1 lit simple,"7,9",2 296 expériences vécues,"1 nuit, 1 adulte",,"€ 171€ 128
-25 %"
Ethereal Athεns,"Syntagma, Athènes",Studio Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","9,4",517 expériences vécues,"1 nuit, 1 adulte",,€ 129
Electra Metropolis,"Pláka, Athènes",Chambre Art donnant sur l'Intérieur,1 grand lit double,"9,1",6 633 expériences vécues,"1 nuit, 1 adulte",,€ 216
Mythos Luxury Suites,"Monastiráki, Athènes",Studio,2 lits simples,"9,2",903 expériences vécues,"1 nuit, 1 adulte",,"€ 164€ 82
-50 %"
Hotel Exarchion,"Exárcheia, Athènes",Chambre Simple,1 lit double,"7,5",1 764 expériences vécues,"1 nuit, 1 adulte",,€ 45
Concierge Monastiraki,"Psyrí, Athènes",Appartement 2 Chambres avec Balcon,"3 lits (2 très grands lits doubles, 1 canapé-lit)","7,6",543 expériences vécues,"1 nuit, 1 adulte",,"€ 122€ 70
-43 %"
Athenaeum Eridanus Luxury Hotel,"Céramique, Athènes",Deluxe Single Room ,,"8,4",1 226 expériences vécues,"1 nuit, 1 adulte",,€ 87
Noma Hotel,"Athens City Centre, Athènes",Chambre Double ou Lits Jumeaux Deluxe - Vue sur Ville ,1 lit double,"8,1",760 expériences vécues,"1 nuit, 1 adulte",,€ 115
Philosofia Athens Suites,"Athens City Centre, Athènes",Studio Lit Queen-Size de Luxe ,"2 lits (1 canapé-lit, 1 grand lit double)","9,1",1 233 expériences vécues,"1 nuit, 1 adulte",,€ 112
Ambrosia Suites,"Athens City Centre, Athènes",Chambre Double ou Lits Jumeaux Économique,Types de lits : 1 lit double ou 2 lits simples,"7,7",1 631 expériences vécues,"1 nuit, 1 adulte",,€ 53
Concierge Downtown,"Syntagma, Athènes",Studio Supérieur avec Balcon,"3 lits (1 canapé-lit, 2 grands lits doubles)","7,0",574 expériences vécues,"1 nuit, 1 adulte",,"€ 86€ 69
-20 %"
AboV Athens,"Monastiráki, Athènes",Chambre Standard Lit Queen-Size,1 grand lit double,"8,3",607 expériences vécues,"1 nuit, 1 adulte",,€ 91
Niche Hotel Athens,"Athens City Centre, Athènes",Chambre Alcôve Simple,1 lit simple,"9,1",2 005 expériences vécues,"1 nuit, 1 adulte",,€ 152
"Brown Lighthouse Athens, a member of Brown Hotels","Athens City Centre, Athènes",Chambre Double ou Lits Jumeaux Confort,Types de lits : 1 lit double ou 2 lits simples,"8,4",2 319 expériences vécues,"1 nuit, 1 adulte",,€ 80
Spot Apart,"Exárcheia, Athènes",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,8",547 expériences vécues,"1 nuit, 1 adulte",,€ 78
The Stanley,"Metaxourgeío, Athènes",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"8,3",8 264 expériences vécues,"1 nuit, 1 adulte",,€ 127
Elikon,"Athens City Centre, Athènes",Chambre Simple avec Salle de Bains ,1 lit simple,"8,3",2 045 expériences vécues,"1 nuit, 1 adulte",,€ 41
Congo Palace,"Glyfáda, Athènes",Chambre Simple Standard,1 lit simple,"7,2",510 expériences vécues,"1 nuit, 1 adulte",,€ 92
Amarilia Hotel,"Vouliagmeni, Athènes",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"8,1",1 146 expériences vécues,"1 nuit, 1 adulte",,€ 116
The Historical Center Studios,"Athens City Centre, Athènes",Chambre Quadruple avec Salle de Bains Privative,"2 lits (1 lit double, 1 lit superposé)","6,3",1 228 expériences vécues,"1 nuit, 1 adulte",,€ 27
Ariston Hotel,Athènes,Chambre Double sans Balcon,1 lit double,"7,8",897 expériences vécues,"1 nuit, 1 adulte",,€ 49
Semeli Hotel,Athènes,Chambre Simple Économique,1 lit simple,"7,4",490 expériences vécues,"1 nuit, 1 adulte",,€ 38
ATHINAIDOS QUARTERS by K&K,"Syntagma, Athènes",SUITE BIJOUX ATHINAIDOS PAR K&K,1 grand lit double,"9,5",584 expériences vécues,"1 nuit, 1 adulte",,"€ 197€ 138
-30 %"
Athens Tiare by Mage Hotels,"Athens City Centre, Athènes",Chambre Simple donnant sur l'Intérieur - Pas de Vue,1 lit simple,"8,4",1 272 expériences vécues,"1 nuit, 1 adulte",,€ 111
Hotel London,"Glyfáda, Athènes",Chambre Double ou Lits Jumeaux Économique,Plusieurs types de lits,"7,9",1 932 expériences vécues,"1 nuit, 1 adulte",,€ 62
Snob Athens,"Monastiráki, Athènes", Chambre Supérieure - Vue sur Jardin,1 grand lit double,"8,8",646 expériences vécues,"1 nuit, 1 adulte",,"€ 116€ 99
-15 %"
"Dave Red Athens, a member of Brown Hotels","Athens City Centre, Athènes",Chambre Double Urban,1 lit double,"8,3",1 233 expériences vécues,"1 nuit, 1 adulte",,€ 56
HOTEL_TIER,"Athens City Centre, Athènes",Chambre Simple,1 lit simple,"7,7",581 expériences vécues,"1 nuit, 1 adulte",,"€ 58€ 45
-22 %"
The Newel Metaxourgeio,"Athens City Centre, Athènes",Chambre Double Deluxe,1 lit double,"8,7",415 expériences vécues,"1 nuit, 1 adulte",,€ 94
Acropolis Magenta Luxury Suites,"Koukaki, Athènes",Chambre Deluxe,1 grand lit double,"8,7",223 expériences vécues,"1 nuit, 1 adulte",,€ 99
Ciel Suites Athens,"Monastiráki, Athènes",Suite Deluxe,1 grand lit double,"9,3",347 expériences vécues,"1 nuit, 1 adulte",,"€ 125€ 106
-15 %"
athensotel,"Psyrí, Athènes",Chambre Lits Jumeaux Supérieure,"2 lits (1 lit simple, 1 grand lit double)","8,0",872 expériences vécues,"1 nuit, 1 adulte",,"€ 89€ 80
-10 %"
Play Theatrou Athens,"Psyrí, Athènes",Chambre Double Standard,1 très grand lit double,"8,7",1 626 expériences vécues,"1 nuit, 1 adulte",,€ 74
Art Suites Korai,"Athens City Centre, Athènes",Suite Junior,2 lits simples,"7,2",1 075 expériences vécues,"1 nuit, 1 adulte",,€ 69
11 Enteka Acropolis Suites,"Koukaki, Athènes",Chambre Deluxe,1 grand lit double,"9,2",418 expériences vécues,"1 nuit, 1 adulte",,"€ 140€ 105
-25 %"
Acharnis Kavallari Hotel Suites,"Acharnes, Athènes",Chambre Simple Économique,1 lit simple,"6,9",641 expériences vécues,"1 nuit, 1 adulte",,€ 31
Nefeli Hotel,"Pláka, Athènes",Chambre Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"7,9",1 026 expériences vécues,"1 nuit, 1 adulte",,€ 60
President Hotel,Athènes,Chambre Triple Standard,3 lits simples,"8,0",4 738 expériences vécues,"1 nuit, 1 adulte",,€ 117
The Artisan Suites,"Psyrí, Athènes",Offre d'Ouverture - Suite de Luxe,"2 lits (1 canapé-lit, 1 grand lit double)","8,2",703 expériences vécues,"1 nuit, 1 adulte",,"€ 163€ 139
-15 %"
17 flats and Roof Garden,"Psyrí, Athènes",Appartement Standard,Hébergement géré par un particulier,"7,7",253 expériences vécues,"1 nuit, 1 adulte",,€ 60
Economy Hotel,"Athens City Centre, Athènes",Chambre Simple,1 lit simple,"8,5",3 469 expériences vécues,"1 nuit, 1 adulte",,€ 57
Alegria rooms,"Koukaki, Athènes",Chambre Double avec Salle de Bains Commune,1 lit double,"7,8",150 expériences vécues,"1 nuit, 1 adulte",,€ 51
Green Suites Boutique Hotel,Athènes,Chambre Deluxe Double ou Lits Jumeaux,Plusieurs types de lits,"8,9",2 196 expériences vécues,"1 nuit, 1 adulte",,€ 134
Amalia Hotel Athens,"Syntagma, Athènes",Chambre Simple Classique,1 lit simple,"8,9",4 489 expériences vécues,"1 nuit, 1 adulte",,€ 153
Hotel Katerina,"Athens City Centre, Athènes",Chambre Simple,1 lit simple,"8,5",1 634 expériences vécues,"1 nuit, 1 adulte",,€ 67
MARGARITA'S SUITES,"Athens City Centre, Athènes",Chambre Deluxe Double ou Lits Jumeaux,"3 lits (2 lits simples, 1 très grand lit double)","9,1",840 expériences vécues,"1 nuit, 1 adulte",,€ 58
Bang in Kolonaki by Athenian Homes,"Kolonáki, Athènes",Studio Double Deluxe,Types de lits : 1 lit double ou 2 lits simples,"8,8",73 expériences vécues,"1 nuit, 1 adulte",,€ 87
Colors Hotel Athens,"Exárcheia, Athènes",Chambre Économique Affaires,Plusieurs types de lits,"8,9",2 950 expériences vécues,"1 nuit, 1 adulte",,€ 105
Astor Hotel,"Syntagma, Athènes",Chambre Confort - Vue sur Intérieur,1 lit double,"8,2",3 196 expériences vécues,"1 nuit, 1 adulte",,€ 112
"Holiday Inn Athens Attica Av, Airport W., an IHG Hotel",Athènes,Chambre lit king-size standard avec lit d'appoint - Non-fumeur,1 très grand lit double,"8,3",2 021 expériences vécues,"1 nuit, 1 adulte",,€ 225
Ciel Living Athens,"Pláka, Athènes",Chambre Classique,"2 lits (1 lit simple, 1 grand lit double)","8,4",1 043 expériences vécues,"1 nuit, 1 adulte",,"€ 122€ 98
-20 %"
Athens City Hotel,Athènes,Chambre Simple,Plusieurs types de lits,"8,0",775 expériences vécues,"1 nuit, 1 adulte",,€ 56
Wyndham Grand Athens,"Metaxourgeío, Athènes",Chambre Double Standard - Vue sur Ville,1 très grand lit double,"8,1",2 413 expériences vécues,"1 nuit, 1 adulte",,"€ 160€ 129
-19 %"
The Residence - Christokopidou Hotel & SPA,"Psyrí, Athènes",Chambre Double Économique,1 grand lit double,"8,8",1 026 expériences vécues,"1 nuit, 1 adulte",,"€ 194€ 116
-40 %"
Athens center rooms,"Athens City Centre, Athènes",Chambre Double,Hébergement géré par un particulier,"7,0",409 expériences vécues,"1 nuit, 1 adulte",,"€ 42€ 36
-15 %"
Acropolis Ami Boutique Hotel,"Néos Kósmos, Athènes",Chambre Simple Confort,,"8,0",482 expériences vécues,"1 nuit, 1 adulte",,€ 65
Urban Frame Plaka,"Pláka, Athènes",Chambre Double,1 grand lit double,"8,7",544 expériences vécues,"1 nuit, 1 adulte",,"€ 160€ 96
-40 %"
Syntagma private sweet safe double rooms in apartment,"Pláka, Athènes",Chambre Double avec Salle de Bains Commune,1 grand lit double,"8,3",290 expériences vécues,"1 nuit, 1 adulte",,€ 65
Heart Of Athens Apartments,"Psyrí, Athènes",Studio,"2 lits (1 lit double, 1 canapé-lit)","9,3",84 expériences vécues,"1 nuit, 1 adulte",,"€ 110€ 87
-21 %"
Electra Hotel Athens,"Syntagma, Athènes",Chambre Triple Classique,"3 lits (2 lits simples, 1 canapé-lit)","8,7",3 963 expériences vécues,"1 nuit, 1 adulte",,€ 184
Daedalus,"Gazi, Athènes",Appartement 1 Chambre,Hébergement géré par un particulier,,12 commentaires externes,"1 nuit, 1 adulte",,€ 112
Koniama Acropolis,"Néos Kósmos, Athènes",Chambre Double Supérieure,1 lit double,"9,4",223 expériences vécues,"1 nuit, 1 adulte",,"€ 159€ 127
-20 %"
St. Bjur Suites,"Psyrí, Athènes",Chambre Standard,1 grand lit double,"8,3",2 142 expériences vécues,"1 nuit, 1 adulte",,"€ 199€ 139
-30 %"
Arcade Hotel Athens,"Athens City Centre, Athènes",Chambre Double ou Lits Jumeaux,Plusieurs types de lits,"8,9",734 expériences vécues,"1 nuit, 1 adulte",,€ 96
ROY Hotel,Athènes,Chambre Double,1 lit double,"6,0",354 expériences vécues,"1 nuit, 1 adulte",,€ 39
"The Stone Manor , Noho boutique Thissio","Thisseio, Athènes",Chambre Double Deluxe,1 lit double,"8,6",207 expériences vécues,"1 nuit, 1 adulte",,€ 76
Diethnes Hotel,Athènes,Chambre Simple Économique,1 lit simple,"6,8",484 expériences vécues,"1 nuit, 1 adulte",,€ 38
PURE URBAN BEDBOXES ACROPOLIS METRO PETRALONA,"Petralona, Athènes",Chambre Double Économique,1 lit double,"6,7",69 expériences vécues,"1 nuit, 1 adulte",,€ 26
A for Athens,"Psyrí, Athènes",Chambre Double ou Lits Jumeaux Standard,Plusieurs types de lits,"8,9",1 655 expériences vécues,"1 nuit, 1 adulte",,€ 102
Grecotel Pallas Athena,"Athens City Centre, Athènes",Chambre Graffiti,Plusieurs types de lits,"8,8",782 expériences vécues,"1 nuit, 1 adulte",,€ 150
Hotel Cosmos,"Athens City Centre, Athènes", Chambre Double Supérieure,1 lit double,"8,0",3 660 expériences vécues,"1 nuit, 1 adulte",,€ 46
Clyde Athens by Nin&Bau,"Psyrí, Athènes",Chambre Double avec Balcon,Hébergement géré par un particulier,"9,1",257 expériences vécues,"1 nuit, 1 adulte",,€ 109
HOTEL HILL,"Ayia Paraskevi, Athènes",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"8,3",231 expériences vécues,"1 nuit, 1 adulte",,€ 85
Nafsika Hotel Athens Centre,"Athens City Centre, Athènes",Chambre Double ou Lits Jumeaux Économique,Types de lits : 1 lit double ou 2 lits simples,"7,1",587 expériences vécues,"1 nuit, 1 adulte",,€ 40
Athens Ivy Suites,"Syntagma, Athènes",Chambre Double Standard,1 grand lit double,"9,4",684 expériences vécues,"1 nuit, 1 adulte",,€ 150
Enattica Suites,"Syntagma, Athènes",Chambre Double Exécutive,"2 lits (1 très grand lit double, 1 canapé-lit)","8,9",1 252 expériences vécues,"1 nuit, 1 adulte",,"€ 141€ 120
-15 %"
Electra Palace Athens,"Pláka, Athènes",Chambre Simple Classique,1 lit simple,"9,0",4 280 expériences vécues,"1 nuit, 1 adulte",,€ 180
Sweet Home Hotel,"Pláka, Athènes",Chambre Double – Vue Partielle sur Acropole,1 grand lit double,"9,3",825 expériences vécues,"1 nuit, 1 adulte",,"€ 195€ 166
-15 %"
Theoxenia Palace,"Kifissia, Athènes",Chambre,Types de lits : 1 lit double ou 2 lits simples,"8,0",1 152 expériences vécues,"1 nuit, 1 adulte",,€ 99
Dioskouros Hostel,"Pláka, Athènes",Chambre Triple avec Salle de Bains,"2 lits (1 canapé-lit, 1 grand lit double)","7,4",1 054 expériences vécues,"1 nuit, 1 adulte",,€ 84
Gaia Athens,"Psyrí, Athènes",Standard Room - No View ,"2 lits (1 canapé-lit, 1 grand lit double)","9,0",1 097 expériences vécues,"1 nuit, 1 adulte",,"€ 141€ 113
-20 %"
"Crowne Plaza Athens City Centre, an IHG Hotel","Ilisia, Athènes",Chambre Double Supérieure - Fumeurs,1 lit double,"8,2",498 expériences vécues,"1 nuit, 1 adulte",,€ 169
Athens Center Solomou rooms,"Athens City Centre, Athènes",Chambre Double,Hébergement géré par un particulier,"6,2",197 expériences vécues,"1 nuit, 1 adulte",,€ 30
Ares Athens Hotel,"Athens City Centre, Athènes",Chambre Simple Standard,1 lit simple,"7,3",826 expériences vécues,"1 nuit, 1 adulte",,€ 35
Athens Hub Hostel,"Psyrí, Athènes",Lit dans Dortoir Mixte de 8 Lits ,1 lit simple,"9,0",1 314 expériences vécues,"1 nuit, 1 adulte",,€ 22
Divani Palace Acropolis,"Koukaki, Athènes",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"8,3",522 expériences vécues,"1 nuit, 1 adulte",,€ 179
Hotel Maroussi,"Marousi, Athènes",Chambre Simple Économique,1 lit simple,"6,7",333 expériences vécues,"1 nuit, 1 adulte",,€ 68
Pallados Suites,"Psyrí, Athènes",Appartement,"2 lits (1 lit double, 1 canapé-lit)","8,7",231 expériences vécues,"1 nuit, 1 adulte",,€ 90
Life Gallery Athens,"Ekali, Athènes",Chambre Double Deluxe,1 lit double,"8,4",337 expériences vécues,"1 nuit, 1 adulte",,"€ 221€ 134
-39 %"
Athens 1890 Hotel & Spa,"Athens City Centre, Athènes",Chambre Athénienne Supérieure,1 grand lit double,"8,4",781 expériences vécues,"1 nuit, 1 adulte",,€ 169
Athens Zafolia Hotel,"Athens City Centre, Athènes",Chambre Simple Classique,1 lit simple,"8,2",1 211 expériences vécues,"1 nuit, 1 adulte",,"€ 147€ 126
-15 %"
Ergon House,"Pláka, Athènes",Petite Chambre Double,Plusieurs types de lits,"9,1",1 306 expériences vécues,"1 nuit, 1 adulte",,"€ 233€ 187
-20 %"
Hotel Achilleas,"Syntagma, Athènes",Suite Junior,"2 lits (1 très grand lit double, 1 canapé-lit)","8,8",935 expériences vécues,"1 nuit, 1 adulte",,€ 167
Stalis Hotel,"Athens City Centre, Athènes",Chambre Simple,1 lit simple,"7,2",629 expériences vécues,"1 nuit, 1 adulte",,€ 38
Jason Inn,"Psyrí, Athènes",Chambre Simple,1 lit simple,"8,4",1 338 expériences vécues,"1 nuit, 1 adulte",,€ 67
The Rooster's Egg,Athènes,Appartement - Rez-de-Chaussée,"2 lits (1 lit double, 1 canapé-lit)","8,7",161 expériences vécues,"1 nuit, 1 adulte",,"€ 95€ 76
-20 %"
Sparta Team Hotel,"Athens City Centre, Athènes",Lit dans Dortoir Mixte de 6 Lits,Plusieurs types de lits,"5,3",1 881 expériences vécues,"1 nuit, 1 adulte",,"€ 13€ 10
-19 %"
Meni Hotel,"Athens City Centre, Athènes",Chambre Double ou Lits Jumeaux Économique,Types de lits : 1 lit double ou 2 lits simples,"8,0",473 expériences vécues,"1 nuit, 1 adulte",,€ 92
Athens Gem,"Ilisia, Athènes",Chambre Lits Jumeaux Économique,2 lits simples,"8,4",176 expériences vécues,"1 nuit, 1 adulte",,€ 68
Nikis Penthouse,"Pláka, Athènes",Appartement 1 Chambre,1 grand lit double,"9,0",120 expériences vécues,"1 nuit, 1 adulte",,€ 88
Seaside apartment,"Paleó Fáliro, Athènes",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",11 expériences vécues,"1 nuit, 1 adulte",,"€ 69€ 59
-15 %"
Acro Urban Suites,"Koukaki, Athènes",Studio avec Canapé-Lit,"2 lits (1 canapé-lit, 1 grand lit double)","9,7",1 097 expériences vécues,"1 nuit, 1 adulte",,€ 109
