Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Frui Centro Zagreb,"Lower Town, Zagreb",Studio Lit King-Size Deluxe,Hébergement géré par un particulier,"9,4",152 expériences vécues,"1 nuit, 1 adulte",,"€ 119€ 109
-8 %"
Botanical garden,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"8,8",151 expériences vécues,"1 nuit, 1 adulte",,€ 63
Guesthouse Centar 2,"Lower Town, Zagreb",Chambre Simple avec Salle de Bains Commune,1 lit simple,"7,6",202 expériences vécues,"1 nuit, 1 adulte",,€ 71
DTA Hebrangova,"Lower Town, Zagreb",Appartement,"2 lits (1 canapé-lit, 1 grand lit double)","8,9",402 expériences vécues,"1 nuit, 1 adulte",,€ 63
"APARTMENT "" Studio Green """,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"8,6",171 expériences vécues,"1 nuit, 1 adulte",,€ 49
Rooms Miki,Zagreb,Chambre Simple,Hébergement géré par un particulier,"8,3",219 expériences vécues,"1 nuit, 1 adulte",,€ 34
Home Away From Home - Apartment Ilica,"Lower Town, Zagreb",Appartement,Hébergement géré par un particulier,"8,7",164 expériences vécues,"1 nuit, 1 adulte",,€ 75
Celic Art Apartments,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",782 expériences vécues,"1 nuit, 1 adulte",,€ 55
Apartment Morena,"Lower Town, Zagreb",Appartement 1 Chambre avec Balcon,Hébergement géré par un particulier,"8,4",42 expériences vécues,"1 nuit, 1 adulte",,€ 70
Enter Rooms,Zagreb,Chambre Simple avec Salle de Bains ,Hébergement géré par un particulier,"8,6",135 expériences vécues,"1 nuit, 1 adulte",,€ 68
m-blok,"Novi Zagreb, Zagreb",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"9,2",500 expériences vécues,"1 nuit, 1 adulte",,"€ 68€ 64
-5 %"
Design District Apartments,"Lower Town, Zagreb",Studio,Hébergement géré par un particulier,"9,3",84 expériences vécues,"1 nuit, 1 adulte",,€ 89
Sundial Boutique Hotel,"Novi Zagreb, Zagreb",Chambre Double avec Lit d'Appoint et Terrasse,"2 lits (1 canapé-lit, 1 grand lit double)","9,2",773 expériences vécues,"1 nuit, 1 adulte",,€ 192
Apartman DOWNTOWN DL,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",373 expériences vécues,"1 nuit, 1 adulte",,€ 90
Guest House Ilica2rooms,"Lower Town, Zagreb",Chambre Lit Queen-Size ,Hébergement géré par un particulier,"8,9",107 expériences vécues,"1 nuit, 1 adulte",,€ 55
Palmers Apartments and Rooms,"Lower Town, Zagreb",Chambre Lits Jumeaux,Hébergement géré par un particulier,"7,4",134 expériences vécues,"1 nuit, 1 adulte",,€ 60
Maksimir-Rebro,"Maksimir, Zagreb",Appartement - Rez-de-Chaussée,Hébergement géré par un particulier,"9,1",556 expériences vécues,"1 nuit, 1 adulte",,€ 54
iNova,Zagreb,Chambre Lit King-Size Supérieure,1 très grand lit double,"9,5",44 expériences vécues,"1 nuit, 1 adulte",,€ 130
Bristol Apartment in the Centre of Zagreb,"Zagreb City Centre, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,10,37 expériences vécues,"1 nuit, 1 adulte",,€ 131
Rooms 88,"Maksimir, Zagreb",Chambre Double Standard,1 canapé-lit,"7,3",1 719 expériences vécues,"1 nuit, 1 adulte",,"€ 68€ 48
-30 %"
Aparthotel Snjezna Kraljica,Zagreb,Appartement 1 Chambre avec Balcon,"2 lits (1 très grand lit double, 1 canapé-lit)","9,0",960 expériences vécues,"1 nuit, 1 adulte",,€ 76
Room in Apartment - Quiet single bedroom in the centre of Zagreb with garden,"Lower Town, Zagreb",Chambre Simple,,,326 commentaires externes,"1 nuit, 1 adulte",,€ 67
Apartman Delux Adda,Zagreb,Appartement 2 Chambres,Hébergement géré par un particulier,"9,7",190 expériences vécues,"1 nuit, 1 adulte",,€ 84
Apricot Luxe Apartments,Zagreb,Appartement Supérieur,1 grand lit double,"9,2",280 expériences vécues,"1 nuit, 1 adulte",,"€ 113€ 79
-30 %"
STUDIO APP STELLA Dnevni najam stana Jarun Zagreb,"Jarun, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",2 expériences vécues,"1 nuit, 1 adulte",,€ 53
DOLAC 1 Main Square apartments,"Upper Town – Medvescak, Zagreb",Studio Lit King-Size avec Canapé-Lit,"2 lits (1 canapé-lit, 1 grand lit double)","9,3",376 expériences vécues,"1 nuit, 1 adulte",,€ 123
Nino Luxury Apartment,"Lower Town, Zagreb",Appartement,Hébergement géré par un particulier,"9,9",56 expériences vécues,"1 nuit, 1 adulte",,€ 89
Hotel Galerija,"Novi Zagreb, Zagreb",Chambre Double,1 lit double,"7,4",296 expériences vécues,"1 nuit, 1 adulte",,€ 99
Momo's Studio Apartment Zagreb,Zagreb,Appartement,Hébergement géré par un particulier,"8,9",178 expériences vécues,"1 nuit, 1 adulte",,€ 55
Design City Center Apartments near Park Zrinjevac,"Lower Town, Zagreb",Studio Standard,"2 lits (1 canapé-lit, 1 grand lit double)","8,9",238 expériences vécues,"1 nuit, 1 adulte",,"€ 113€ 79
-30 %"
Glamour Wellness Apartments,Zagreb,"Deluxe Double Room (No Jacuzzi, No Sauna)",Hébergement géré par un particulier,"8,5",161 expériences vécues,"1 nuit, 1 adulte",,€ 100
sweet home Zvonimirova,"Lower Town, Zagreb",Appartement 1 Chambre,1 lit double,"9,0",1 expérience vécue,"1 nuit, 1 adulte",,€ 49
City Center Apartments F6,"Lower Town, Zagreb",Studio,Hébergement géré par un particulier,"9,7",10 expériences vécues,"1 nuit, 1 adulte",,€ 90
Apartment History,"Upper Town – Medvescak, Zagreb",Appartement,Hébergement géré par un particulier,"8,2",89 expériences vécues,"1 nuit, 1 adulte",,€ 70
Apartments Ella,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",76 expériences vécues,"1 nuit, 1 adulte",,€ 82
Apartman 7th Heaven,Zagreb,Studio,Hébergement géré par un particulier,"9,7",73 expériences vécues,"1 nuit, 1 adulte",,€ 50
Apartmani Karlo,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",281 expériences vécues,"1 nuit, 1 adulte",,€ 58
Central park Ribnjak,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",120 expériences vécues,"1 nuit, 1 adulte",,€ 81
Downtown Beauty Apartment,"Upper Town – Medvescak, Zagreb",Studio,Hébergement géré par un particulier,"9,7",108 expériences vécues,"1 nuit, 1 adulte",,"€ 185€ 173
-7 %"
Apartments Sulekova,"Maksimir, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",176 expériences vécues,"1 nuit, 1 adulte",,€ 65
Dežman Luxury Center,"Lower Town, Zagreb",Chambre Double Deluxe,1 grand lit double,"8,9",720 expériences vécues,"1 nuit, 1 adulte",,€ 120
Royal residence Zagreb,"Lower Town, Zagreb",Chambre Double Deluxe,Hébergement géré par un particulier,"9,4",156 expériences vécues,"1 nuit, 1 adulte",,€ 114
Charming Apartment,"Maksimir, Zagreb",Appartement avec Balcon,Hébergement géré par un particulier,"9,3",35 expériences vécues,"1 nuit, 1 adulte",,€ 75
Apartment Check In Zagreb Maksimir-free parking,"Maksimir, Zagreb",Appartement,Hébergement géré par un particulier,"9,8",126 expériences vécues,"1 nuit, 1 adulte",,€ 100
SMILE&LOVE REPUBLIC ZAGREB CENTER,"Lower Town, Zagreb",Studio,1 grand lit double,"8,7",363 expériences vécues,"1 nuit, 1 adulte",,€ 64
Art apartment Salata,"Upper Town – Medvescak, Zagreb",Chambre Simple,Hébergement géré par un particulier,"6,5",60 expériences vécues,"1 nuit, 1 adulte",,€ 34
Runa,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",66 expériences vécues,"1 nuit, 1 adulte",,€ 62
Hostel Balkan express,Zagreb,Petite Chambre Lits Jumeaux,2 lits superposés,"7,4",103 expériences vécues,"1 nuit, 1 adulte",,€ 50
Volare Suites,Zagreb,Chambre Deluxe Double ou Lits Jumeaux,2 lits simples,"9,4",76 expériences vécues,"1 nuit, 1 adulte",,€ 54
Cute apartment by main square,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"6,4",22 expériences vécues,"1 nuit, 1 adulte",,€ 43
Apt Goga Walk Score 94 Washer Fast Wifi,"Lower Town, Zagreb",Studio Standard,1 canapé-lit,"6,9",18 expériences vécues,"1 nuit, 1 adulte",,€ 51
Odmor u Zagrebu,"Jarun, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",26 expériences vécues,"1 nuit, 1 adulte",,€ 50
Apartman Croatea,"Lower Town, Zagreb",Appartement,Hébergement géré par un particulier,"9,2",28 expériences vécues,"1 nuit, 1 adulte",,€ 84
Apartment Vali,Zagreb,Appartement - Rez-de-Chaussée,Hébergement géré par un particulier,"9,0",255 expériences vécues,"1 nuit, 1 adulte",,€ 50
Apartment Hideaway,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",7 expériences vécues,"1 nuit, 1 adulte",,€ 81
Šarmantni apartman Malecka 2,Zagreb,Appartement,Hébergement géré par un particulier,"9,5",83 expériences vécues,"1 nuit, 1 adulte",,€ 50
MAGIC GARDEN ZAGREB CENTER,"Lower Town, Zagreb",Appartement,Hébergement géré par un particulier,"8,2",238 expériences vécues,"1 nuit, 1 adulte",,€ 64
DreamHouse7,Zagreb,Studio Lit King-Size Deluxe,"2 lits (1 canapé-lit, 1 grand lit double)","9,5",461 expériences vécues,"1 nuit, 1 adulte",,€ 120
Luxury Apartment Candy Cavalier,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",43 expériences vécues,"1 nuit, 1 adulte",,€ 99
Spacious 2BDR Apartment- Skyline View,Zagreb,Appartement 2 Chambres,"3 lits (1 canapé-lit, 2 grands lits doubles)",,"1 nuit, 1 adulte",Taxes et frais compris,,€ 94
Apartment Viksa with Jacuzzi,Zagreb,Appartement avec Vue sur la Montagne,Hébergement géré par un particulier,"9,7",106 expériences vécues,"1 nuit, 1 adulte",,"€ 300€ 192
-36 %"
Octagon Main Square Apartment,"Lower Town, Zagreb",Appartement 1 Chambre Deluxe,Hébergement géré par un particulier,"8,6",73 expériences vécues,"1 nuit, 1 adulte",,€ 70
"Luna Apartments, apartments with style",Zagreb,Appartement avec Balcon,Hébergement géré par un particulier,"9,8",101 expériences vécues,"1 nuit, 1 adulte",,€ 100
Citylux Apartments,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",430 expériences vécues,"1 nuit, 1 adulte",,€ 80
Met Boutique Hotel,"Lower Town, Zagreb",Premium Double Room – Atrium View,1 très grand lit double,"9,6",80 expériences vécues,"1 nuit, 1 adulte",,€ 227
Comfort Rooms Remiza,Zagreb,Chambre Simple avec Toilettes et Douche Communes,Hébergement géré par un particulier,"8,9",83 expériences vécues,"1 nuit, 1 adulte",,€ 54
Apartment Classic Deco,"Upper Town – Medvescak, Zagreb",Appartement Deluxe,Hébergement géré par un particulier,"9,5",162 expériences vécues,"1 nuit, 1 adulte",,€ 163
Bonsai,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,10,3 expériences vécues,"1 nuit, 1 adulte",,€ 60
Studio 12,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",73 expériences vécues,"1 nuit, 1 adulte",,€ 57
Rajan Apartman,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",24 expériences vécues,"1 nuit, 1 adulte",,€ 60
Main Square Luxury Apartment,"Lower Town, Zagreb",Studio Lit King-Size Deluxe,2 grands lits doubles,"8,6",139 expériences vécues,"1 nuit, 1 adulte",,€ 70
Hotel Delminivm,Zagreb,Chambre Double,1 lit double,"8,9",439 expériences vécues,"1 nuit, 1 adulte",,€ 95
Croatia_Zagreb Apartment,"Maksimir, Zagreb",Appartement 2 Chambres,Hébergement géré par un particulier,"9,2",53 expériences vécues,"1 nuit, 1 adulte",,"€ 136€ 82
-40 %"
Apartman Zvone,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",11 expériences vécues,"1 nuit, 1 adulte",,€ 55
Apartman Požeg,"Lower Town, Zagreb",Appartement,Hébergement géré par un particulier,"8,8",214 expériences vécues,"1 nuit, 1 adulte",,€ 89
Cosy 35m2 appartment,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",77 expériences vécues,"1 nuit, 1 adulte",,€ 75
Luxury Apartment Candy Ballerina 1,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",71 expériences vécues,"1 nuit, 1 adulte",,€ 99
Red & Black Apartment,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",108 expériences vécues,"1 nuit, 1 adulte",,€ 78
Studio apartman Zagreb zapad Vrapče,Zagreb,Studio,Hébergement géré par un particulier,"9,3",77 expériences vécues,"1 nuit, 1 adulte",,€ 45
Pierrot & Pierrette,"Lower Town, Zagreb",Studio,1 grand lit double,"9,4",241 expériences vécues,"1 nuit, 1 adulte",,€ 111
City Center Apartments,"Lower Town, Zagreb",Studio,2 lits simples,"8,4",137 expériences vécues,"1 nuit, 1 adulte",,"€ 106€ 74
-30 %"
Studio Sweet Home,"Lower Town, Zagreb",Appartement en Duplex,Hébergement géré par un particulier,"9,2",95 expériences vécues,"1 nuit, 1 adulte",,€ 81
CENTRAL Residence Downtown,"Lower Town, Zagreb",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"5,6",45 expériences vécues,"1 nuit, 1 adulte",,€ 48
Apartment and Rooms Marinac,"Lower Town, Zagreb",Chambre Lit Queen-Size - Vue sur Jardin,Hébergement géré par un particulier,"8,1",298 expériences vécues,"1 nuit, 1 adulte",,€ 90
Udoban stan u centru,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",37 expériences vécues,"1 nuit, 1 adulte",,€ 77
Apartman Zuki,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"8,1",201 expériences vécues,"1 nuit, 1 adulte",,€ 90
Atelier 35 Studio,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 81
Studio Apartman Ante,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",14 expériences vécues,"1 nuit, 1 adulte",,€ 83
Studio apartman Dolenac,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",22 expériences vécues,"1 nuit, 1 adulte",,€ 70
Studio Midtown,"Upper Town – Medvescak, Zagreb",Appartement,Hébergement géré par un particulier,"9,3",25 expériences vécues,"1 nuit, 1 adulte",,€ 70
Casa V Luxury Apartments,Zagreb,Appartement Classique avec Lits Jumeaux,"3 lits (2 lits simples, 1 canapé-lit)","9,6",1 608 expériences vécues,"1 nuit, 1 adulte",,€ 74
Studio Apartman Olaf,"Lower Town, Zagreb",Appartement avec Terrasse,Hébergement géré par un particulier,"9,9",57 expériences vécues,"1 nuit, 1 adulte",,€ 129
Studio Apartments near park Zrinjevac,"Lower Town, Zagreb",Studio,1 grand lit double,"8,8",167 expériences vécues,"1 nuit, 1 adulte",,"€ 93€ 65
-30 %"
Hotel Republika,"Upper Town – Medvescak, Zagreb",Appartement Supérieur 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,4",646 expériences vécues,"1 nuit, 1 adulte",,"€ 242€ 206
-15 %"
Studio apartment Iva,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",53 expériences vécues,"1 nuit, 1 adulte",,€ 93
Noble Studio Apartments,"Lower Town, Zagreb",Studio avec Canapé-Lit,Hébergement géré par un particulier,"8,9",66 expériences vécues,"1 nuit, 1 adulte",,€ 70
Apartment Melon,Zagreb,Studio,Hébergement géré par un particulier,"8,4",104 expériences vécues,"1 nuit, 1 adulte",,€ 68
Apartment Petar By Blueapartments,Zagreb,Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","7,8",33 expériences vécues,"1 nuit, 1 adulte",,€ 67
Rayyan Apartment,"Novi Zagreb, Zagreb",Appartement 2 Chambres,Hébergement géré par un particulier,"9,0",27 expériences vécues,"1 nuit, 1 adulte",,€ 72
Nova Galerija Studio Ema i Apartman Anita,Zagreb,Studio,Hébergement géré par un particulier,"9,3",114 expériences vécues,"1 nuit, 1 adulte",,€ 100
Apartment with view,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,10,3 expériences vécues,"1 nuit, 1 adulte",,€ 89
Jarun Lake,"Jarun, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",107 expériences vécues,"1 nuit, 1 adulte",,€ 73
Forty two rooms,Zagreb,Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"8,3",94 expériences vécues,"1 nuit, 1 adulte",,€ 105
SKY WALK,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",9 expériences vécues,"1 nuit, 1 adulte",,"€ 71€ 64
-10 %"
Apartman Džakula,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",230 expériences vécues,"1 nuit, 1 adulte",,€ 54
Gornji grad Apartman,"Upper Town – Medvescak, Zagreb",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","8,5",30 expériences vécues,"1 nuit, 1 adulte",,€ 70
Garden View Home - two free garages and 1800m2 garden-park-sport area,Zagreb,Appartement 2 Chambres,2 grands lits doubles,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 119
Bright and Modern apartments in City Center,"Lower Town, Zagreb",Studio Lit King-Size,1 grand lit double,"8,4",28 expériences vécues,"1 nuit, 1 adulte",,"€ 120€ 84
-30 %"
"Apartment Amarone, 4th floor, no elevator","Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,9",7 expériences vécues,"1 nuit, 1 adulte",,"€ 103€ 84
-18 %"
"Funktastic Condo w Floor Heating, Washer, Dryer, AC & 65'' TV",Zagreb,Studio,"3 lits (1 lit double, 2 canapés-lits)",,"1 nuit, 1 adulte",Taxes et frais compris,,"€ 137€ 122
-11 %"
Garsonjera,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"8,3",6 expériences vécues,"1 nuit, 1 adulte",,€ 40
Beautiful and cozy apartment,"Novi Zagreb, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",14 expériences vécues,"1 nuit, 1 adulte",,€ 77
S&L3 REPUBLIC ZAGREB CENTER,"Lower Town, Zagreb",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"8,1",187 expériences vécues,"1 nuit, 1 adulte",,€ 64
Aurora Zagreb,"Maksimir, Zagreb",Appartement,Hébergement géré par un particulier,"8,5",178 expériences vécues,"1 nuit, 1 adulte",,€ 61
Astralis Factory Apartments-Eva,"Lower Town, Zagreb",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,6",53 expériences vécues,"1 nuit, 1 adulte",,"€ 76€ 61
-20 %"
Luxury Apartment Zagreb,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",53 expériences vécues,"1 nuit, 1 adulte",,€ 89
Studio Apartment Zagreb,Zagreb,Appartement 1 Chambre,2 lits simples,"7,7",3 expériences vécues,"1 nuit, 1 adulte",,€ 74
Golden Studio,"Maksimir, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",40 expériences vécues,"1 nuit, 1 adulte",,€ 74
BizzBuzz Apartment Zagreb,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 45
"Zagreb""ZAGI""City Center","Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",34 expériences vécues,"1 nuit, 1 adulte",,€ 73
2nd HOME,Zagreb,Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,1",70 expériences vécues,"1 nuit, 1 adulte",,"€ 123€ 115
-7 %"
APARTIQUE ZAGREB studio apartman,"Upper Town – Medvescak, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",44 expériences vécues,"1 nuit, 1 adulte",,"€ 115€ 86
-25 %"
Flexible SelfCheckIns 13 & 14 - Le Petit & Le Grand Zagreb - Centre - New - Apartments Repinc,Zagreb,Studio Apartment Le Petit,Hébergement géré par un particulier,"8,3",107 expériences vécues,"1 nuit, 1 adulte",,€ 75
Modern Studio near British Square,"Upper Town – Medvescak, Zagreb",Studio,1 grand lit double,"7,8",140 expériences vécues,"1 nuit, 1 adulte",,"€ 91€ 64
-30 %"
Anastasia Suites Downtown,"Lower Town, Zagreb",Studio,2 grands lits doubles,"9,4",101 expériences vécues,"1 nuit, 1 adulte",,€ 90
Apartman Zagreb Mandić,"Upper Town – Medvescak, Zagreb",Appartement Supérieur,"4 lits (3 canapés-lits, 1 grand lit double)","9,5",120 expériences vécues,"1 nuit, 1 adulte",,€ 100
Zg Zapad,Zagreb,Appartement,Hébergement géré par un particulier,"8,5",97 expériences vécues,"1 nuit, 1 adulte",,€ 77
Hotel Vila Tina,"Maksimir, Zagreb",Chambre Simple Classique,1 lit simple,"9,4",123 expériences vécues,"1 nuit, 1 adulte",,€ 114
Hill apartman - MAKSIMIR,"Maksimir, Zagreb",Studio,Hébergement géré par un particulier,"9,1",143 expériences vécues,"1 nuit, 1 adulte",,€ 65
Flowery House in Center,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",2 expériences vécues,"1 nuit, 1 adulte",,€ 74
Apartments Experience Zagreb,Zagreb,Studio Standard,Hébergement géré par un particulier,"9,1",101 expériences vécues,"1 nuit, 1 adulte",,€ 70
B&B Noce Zagreb,"Novi Zagreb, Zagreb",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,10,6 expériences vécues,"1 nuit, 1 adulte",,€ 97
Studio Apartment Rayyan,"Novi Zagreb, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",30 expériences vécues,"1 nuit, 1 adulte",,€ 58
Private Rooms at Hostel63,"Lower Town, Zagreb",Superior Twin or Double Room with Private Bathroom,2 lits simples,"8,3",658 expériences vécues,"1 nuit, 1 adulte",,€ 71
Lusso Zagreb,"Upper Town – Medvescak, Zagreb",Appartement Deluxe,Hébergement géré par un particulier,"7,9",217 expériences vécues,"1 nuit, 1 adulte",,€ 89
Hotel Guesthouse Stari Jasen,Zagreb,Chambre Double Standard,"2 lits (1 canapé-lit, 1 grand lit double)","8,7",315 expériences vécues,"1 nuit, 1 adulte",,€ 62
Sunny 1BDR with Balcony & Parking,Zagreb,Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)",10,5 expériences vécues,"1 nuit, 1 adulte",,"€ 132€ 92
-30 %"
Tulip&Rose Zagreb Apartments,"Lower Town, Zagreb",Studio,Hébergement géré par un particulier,"9,1",182 expériences vécues,"1 nuit, 1 adulte",,€ 72
Apartment Marija,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"8,9",73 expériences vécues,"1 nuit, 1 adulte",,€ 86
Hotel Puntijar,Zagreb,Suite Junior,1 grand lit double,"8,8",928 expériences vécues,"1 nuit, 1 adulte",,€ 137
WHITE ROOMS ARENA ZAGREB,"Novi Zagreb, Zagreb",Chambre Simple Supérieure avec Salle de Bains Privative,Hébergement géré par un particulier,"9,2",318 expériences vécues,"1 nuit, 1 adulte",,€ 70
Studio Apartman Kjara,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 49
Prekrasan mali stan Matilda u Zagrebu,"Maksimir, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",27 expériences vécues,"1 nuit, 1 adulte",,€ 68
Josipa,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",59 expériences vécues,"1 nuit, 1 adulte",,€ 66
Lake Side Apartments by ZagrebRent,"Jarun, Zagreb",Appartement avec Vue sur la Montagne,Hébergement géré par un particulier,"8,2",163 expériences vécues,"1 nuit, 1 adulte",,€ 80
Apartman Elli,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",23 expériences vécues,"1 nuit, 1 adulte",,€ 86
"Zagreb, Apartman Jezz",Zagreb,Appartement 2 Chambres,Hébergement géré par un particulier,"9,8",122 expériences vécues,"1 nuit, 1 adulte",,€ 70
Apartment Saraga Centre 3,"Lower Town, Zagreb",Appartement,Hébergement géré par un particulier,10,7 expériences vécues,"1 nuit, 1 adulte",,€ 160
Zagreb 3 Hearts,"Lower Town, Zagreb",Studio,Hébergement géré par un particulier,"9,7",232 expériences vécues,"1 nuit, 1 adulte",,€ 104
Apartments City of Hearts 1 & 2,"Upper Town – Medvescak, Zagreb",Studio,Hébergement géré par un particulier,"7,1",74 expériences vécues,"1 nuit, 1 adulte",,€ 64
Apartman Trio Maksimir,"Maksimir, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",177 expériences vécues,"1 nuit, 1 adulte",,€ 60
Apartment Elize,Zagreb,Appartement,Hébergement géré par un particulier,"9,8",222 expériences vécues,"1 nuit, 1 adulte",,€ 65
Astralis Factory Apartments- Mars & Venus,"Upper Town – Medvescak, Zagreb",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"7,2",43 expériences vécues,"1 nuit, 1 adulte",,"€ 54€ 43
-20 %"
Hostel Savski Most,Zagreb,Dortoir Mixte ,"5 lits (3 lits simples, 2 lits superposés)","7,9",185 expériences vécues,"1 nuit, 1 adulte",,€ 35
Apartment K&A- near Dom sportova,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",89 expériences vécues,"1 nuit, 1 adulte",,€ 80
Pierrot & Pierrette Mesnicka,"Upper Town – Medvescak, Zagreb",Studio,1 lit double,"8,8",34 expériences vécues,"1 nuit, 1 adulte",,€ 93
Stinga apartment,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",44 expériences vécues,"1 nuit, 1 adulte",,€ 65
Pepa Zg,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",9 expériences vécues,"1 nuit, 1 adulte",,€ 85
Pierrot & Pierrette Gajeva 6,"Lower Town, Zagreb",Studio,1 grand lit double,"9,5",57 expériences vécues,"1 nuit, 1 adulte",,€ 123
Urban Cozy Appartment Zagreb,"Maksimir, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",50 expériences vécues,"1 nuit, 1 adulte",,"€ 153€ 140
-8 %"
A&Z APARTMENT,"Lower Town, Zagreb",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",114 expériences vécues,"1 nuit, 1 adulte",,€ 83
Apartment Oasis Tuškanac,"Upper Town – Medvescak, Zagreb",Appartement 2 Chambres,Hébergement géré par un particulier,"9,2",6 expériences vécues,"1 nuit, 1 adulte",,€ 110
Apartments Mango,"Lower Town, Zagreb",Studio Standard,Hébergement géré par un particulier,"9,7",40 expériences vécues,"1 nuit, 1 adulte",,€ 95
Studio Apartment TIM,Zagreb,Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","9,8",58 expériences vécues,"1 nuit, 1 adulte",,"€ 77€ 69
-10 %"
Bed&Beds Apartment,Zagreb,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",32 expériences vécues,"1 nuit, 1 adulte",,€ 65
