Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
2ndhomes Cozy and Spacious Studio in Idyllic Katajanokka,"Katajanokka, Helsinki",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","7,3",38 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
Apartment Helsinki,"Kluuvi, Helsinki",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 281€ 194-31 %
2ndhomes Fabianinkatu 2 Apartment,"Kaartinkaupunki, Helsinki",Appartement 1 Chambre,"3 lits (2 lits doubles, 1 canapé-lit)","7,3",8 expériences vécues,"1 nuit, 1 adulte",,€ 178€ 168-6 %
2ndhomes Unique Two Story Apartment with Spa Close to the Sea,"Ullanlinna, Helsinki",Appartement 2 Chambres,"3 lits (2 lits simples, 1 très grand lit double)","6,1",14 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 178-6 %
2ndhomes City Center 2BR Apartment by the Finnish National Theatre with Balcony and Park View,"Kluuvi, Helsinki",Appartement 2 Chambres,"4 lits (2 lits simples, 1 canapé-lit, 1 grand lit double)","7,7",48 expériences vécues,"1 nuit, 1 adulte",,€ 210€ 197-6 %
Seaside Downtown Apartment,"Sörnäinen, Helsinki",Appartement avec Balcon,"2 lits (1 canapé-lit, 1 grand lit double)","7,8",188 expériences vécues,"1 nuit, 1 adulte",,€ 125€ 115-8 %
2ndhomes Comfy Studio by the Esplanade Park,"Kaartinkaupunki, Helsinki",Appartement Standard,"2 lits (1 lit simple, 1 lit double)","5,0",4 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
2ndhomes Central & Spacious 85m2 apartment in Yrjönkatu,"Kamppi, Helsinki",Appartement 2 Chambres,"3 lits (1 lit double, 1 canapé-lit, 1 grand lit double)","7,6",49 expériences vécues,"1 nuit, 1 adulte",,€ 210€ 197-6 %
2ndhomes Kamppi Apartments 1,"Etu-Töölö, Helsinki",Studio,"2 lits (1 lit double, 1 grand lit double)","6,6",14 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
Spot Apartments Helsinki,Helsinki,Studio Loft,3 lits simples,"7,1",23 expériences vécues,"1 nuit, 1 adulte",,€ 131€ 121-8 %
2ndhomes Stylish Studio in Helsinki Design District,"Punavuori, Helsinki",Studio,1 grand lit double,"7,7",10 expériences vécues,"1 nuit, 1 adulte",,€ 147€ 139-6 %
2ndhomes Stunning and Luminous 2BR Loft House w Sauna in Eira,"Eira, Helsinki",Loft,"2 lits (1 lit double, 1 grand lit double)","5,0",2 expériences vécues,"1 nuit, 1 adulte",,€ 230€ 217-6 %
2ndhomes Kalevankatu Apartment,"Kamppi, Helsinki",Studio,,,85 commentaires externes,"1 nuit, 1 adulte",,€ 121€ 114-6 %
2ndhomes Mikonkatu Apartment 4,"Kluuvi, Helsinki",Appartement 1 Chambre,"3 lits (1 lit simple, 1 canapé-lit, 1 grand lit double)","8,1",65 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Cozy Studio by the Esplanade Park,"Kaartinkaupunki, Helsinki",Appartement Standard,"2 lits (1 lit simple, 1 lit double)","7,4",10 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
A flat in Helsinki with a private parking,Helsinki,Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",17 expériences vécues,"1 nuit, 1 adulte",,€ 108€ 99-8 %
2ndhomes Modern 1BR Home with Balcony by the Central Station,"Kluuvi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,1",62 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Loft Apartment with Spa & Balcony by the White Church,"Kruununhaka, Helsinki",Appartement avec Sauna,"2 lits (1 canapé-lit, 1 grand lit double)","8,4",42 expériences vécues,"1 nuit, 1 adulte",,€ 199€ 187-6 %
2ndhomes Unique and Luxury Kamppi Center Apartment with Sauna and Big Terrace,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,2",27 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 177-6 %
2ndhomes Central two storey Apartment with sauna,"Kamppi, Helsinki",Appartement,"2 lits (1 canapé-lit, 1 grand lit double)","7,7",32 expériences vécues,"1 nuit, 1 adulte",,€ 168€ 158-6 %
2ndhomes Helsinki Center Apartment with Sauna,"Kluuvi, Helsinki",Appartement,"2 lits (1 canapé-lit, 1 grand lit double)","7,9",43 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 177-6 %
2ndhomes Cozy and Compact 1BR Apartment in Kamppi,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,0",24 expériences vécues,"1 nuit, 1 adulte",,€ 147€ 139-6 %
Helsinki Hideaway,Helsinki,Appartement 2 Chambres,Hébergement géré par un particulier,"8,7",57 expériences vécues,"1 nuit, 1 adulte",,€ 104€ 96-8 %
2ndhomes Bright & Compact Studio with the best loc,"Etu-Töölö, Helsinki",Studio Standard,"2 lits (1 canapé-lit, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,,€ 107€ 102-5 %
2ndhomes Modern 1BR Home with Sauna and Balcony in Bulevardi,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,7",15 expériences vécues,"1 nuit, 1 adulte",,€ 168€ 158-6 %
Family apartment in duplex with AC,Helsinki,Appartement 1 Chambre,"4 lits (2 lits simples, 2 canapés-lits)","9,5",6 expériences vécues,"1 nuit, 1 adulte",,€ 115€ 106-8 %
2ndhomes Modern Studio close to the Sea,"Kruununhaka, Helsinki",Studio Standard,1 grand lit double,"7,0",2 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
2ndhomes Luxury 1BR Kamppi Center Apartment with Sauna and Big Terrace,"Kamppi, Helsinki",Appartement avec Sauna,"3 lits (2 canapés-lits, 1 grand lit double)","8,7",45 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 177-6 %
2ndhomes Kamppi Center Apartment,"Kamppi, Helsinki",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","7,4",47 expériences vécues,"1 nuit, 1 adulte",,€ 179€ 168-6 %
Central Boutique,"Kamppi, Helsinki",Appartement Deluxe,"2 lits (1 lit simple, 1 grand lit double)","8,4",71 expériences vécues,"1 nuit, 1 adulte",,€ 153€ 126-18 %
2ndhomes Spacious and Unique 1BR Apartment in Punavuori,"Punavuori, Helsinki",Appartement 1 Chambre,"3 lits (1 lit simple, 1 canapé-lit, 1 grand lit double)","7,5",12 expériences vécues,"1 nuit, 1 adulte",,€ 178€ 168-6 %
Seaside Apartment,"Kamppi, Helsinki",Appartement Supérieur avec Sauna,Hébergement géré par un particulier,"9,4",14 expériences vécues,"1 nuit, 1 adulte",,€ 188€ 153-18 %
2ndhomes Charming 1BR Apartment with Sauna in Lönnrotinkatu,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,0",56 expériences vécues,"1 nuit, 1 adulte",,€ 168€ 158-6 %
2ndhomes Modern & Central 1BR Top Floor home,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,0",40 expériences vécues,"1 nuit, 1 adulte",,€ 131€ 124-6 %
Cozy Boat Retreat: Unique Waterfront Getaway,Helsinki,Mobile Home,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 59€ 54-8 %
2ndhomes Apartment in Kamppi Center with Sauna and Balcony,"Kamppi, Helsinki",Appartement Supérieur avec Sauna,"2 lits (1 canapé-lit, 1 grand lit double)","8,4",71 expériences vécues,"1 nuit, 1 adulte",,€ 184€ 172-6 %
Toukola Helsinki 60 m2 apartment. Mi Casa tu Casa,Helsinki,Appartement 1 Chambre,Hébergement géré par un particulier,,59 commentaires externes,"1 nuit, 1 adulte",,€ 119€ 113-5 %
2ndhomes Cozy high-quality Studio in Kluuvi with Balcony,"Kluuvi, Helsinki",Studio Supérieur,1 grand lit double,"6,7",10 expériences vécues,"1 nuit, 1 adulte",,€ 136€ 129-6 %
2ndhomes Fabianinkatu Apartment,"Kaartinkaupunki, Helsinki",Appartement,"3 lits (1 lit double, 1 canapé-lit, 1 grand lit double)","7,6",76 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Luxury Kamppi Center Apartment with Sauna and Terrace,"Kamppi, Helsinki",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","8,1",32 expériences vécues,"1 nuit, 1 adulte",,€ 179€ 168-6 %
2ndhomes Bright & Modern 1BR Home in Ullanlinna,"Ullanlinna, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,1",20 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
2ndhomes Spacious Studio by the Esplanade Park,"Kaartinkaupunki, Helsinki",Studio Standard,"2 lits (1 lit simple, 1 lit double)",,14 commentaires externes,"1 nuit, 1 adulte",,€ 142€ 134-6 %
Center of Helsinki with jacuzzi,"Taka-Töölö, Helsinki",Appartement 1 Chambre,Hébergement géré par un particulier,"8,1",22 expériences vécues,"1 nuit, 1 adulte",,€ 133€ 128
2ndhomes Premium 1BR apartment with Sauna and Balcony in Kamppi Center,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,8",30 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 177-6 %
MELLUNMAKI Renovated 3 bedroom apt next to metro,Helsinki,Appartement,"12 lits (6 lits simples, 3 lits doubles, 3 canapés-lits)","9,0",4 expériences vécues,"1 nuit, 1 adulte",,€ 188€ 178-5 %
2ndhomes Cozy 1BR apartment with Balcony by the Central Station,"Kluuvi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,3",68 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Luxury Kamppi Center Apartment with Spa and Terrace,"Kamppi, Helsinki",Appartement Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","7,6",40 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 177-6 %
2ndhomes Beautiful & Modern Attic Studio in Kruununhaka,"Kruununhaka, Helsinki",Studio,1 lit double,"8,3",19 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
Tilava huoneisto Helsingissä,Helsinki,Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,6",90 expériences vécues,"1 nuit, 1 adulte",,€ 90€ 83-8 %
2ndhomes 30m2 Studio in Fabianinkatu,"Kaartinkaupunki, Helsinki",Studio,"2 lits (1 lit double, 1 canapé-lit)","7,3",35 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
2ndhomes Lapinlahdenkatu Apartment,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,7",4 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Ullanlinna Penthouse 4,"Ullanlinna, Helsinki",Studio Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","8,0",39 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
2ndhomes Ullanlinna Penthouse 5,"Ullanlinna, Helsinki",Studio Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","7,8",18 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
Apartment Diana Park,"Kamppi, Helsinki",Appartement,"3 lits (1 lit simple, 1 lit double, 1 canapé-lit)","9,0",128 expériences vécues,"1 nuit, 1 adulte",,€ 148€ 136-8 %
2ndhomes Charming Central 1BR City Apartment with Great Location,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,0",73 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
Small Studio in Design District,"Ullanlinna, Helsinki",Appartement 1 Chambre,Hébergement géré par un particulier,"7,1",29 expériences vécues,"1 nuit, 1 adulte",,€ 80€ 74-8 %
apartment in great location,"Sörnäinen, Helsinki",Appartement avec Balcon,Hébergement géré par un particulier,"8,0",11 expériences vécues,"1 nuit, 1 adulte",,€ 118€ 111-6 %
2ndhomes Cozy Studio by Tähtitorni Park,"Kaartinkaupunki, Helsinki",Studio,"2 lits (1 lit double, 1 canapé-lit)","7,6",25 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
2ndhomes Kamppi Apartments 6,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","7,9",40 expériences vécues,"1 nuit, 1 adulte",,€ 131€ 124-6 %
2ndhomes Cozy Apartment in Beautiful Punavuori district,"Punavuori, Helsinki",Studio,"2 lits (1 lit double, 1 canapé-lit)","8,3",11 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
Spacious Top Floor Apartment With Terrace & Remote Working,"Kamppi, Helsinki",Appartement 1 Chambre,1 grand lit double,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 159€ 150-6 %
"Apartment for work & freetime, heated parking",Helsinki,Appartement 1 Chambre,Hébergement géré par un particulier,,26 commentaires externes,"1 nuit, 1 adulte",,€ 92€ 87-5 %
2ndhomes Design Apartment in Kamppi,"Kamppi, Helsinki",Studio,1 grand lit double,"8,4",34 expériences vécues,"1 nuit, 1 adulte",,€ 131€ 124-6 %
Viking Line ferry Viking XPRS - One-way journey from Helsinki to Tallinn,"Katajanokka, Helsinki",Inside Piccolo Small,2 lits superposés,"8,3",172 expériences vécues,"1 nuit, 1 adulte",,€ 62
2ndhomes Kamppi Apartments 3,"Etu-Töölö, Helsinki",Studio,"2 lits (1 lit double, 1 grand lit double)","7,7",4 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
FLEMARI-1 Back in time with a comfy stay - 2-room-apt,"Alppiharju, Helsinki",Appartement,"4 lits (2 lits simples, 1 lit double, 1 canapé-lit)","8,8",6 expériences vécues,"1 nuit, 1 adulte",,€ 149€ 141-5 %
2ndhomes Mikonkatu Apartment 6,"Kluuvi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,5",54 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Cozy & Compact Top Floor Studio in Erottaja,"Kamppi, Helsinki",Studio,1 lit double,"7,6",17 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
Huoneisto Helsingin sydämmessä,"Kaartinkaupunki, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","7,7",67 expériences vécues,"1 nuit, 1 adulte",,€ 123€ 113-8 %
2ndhomes Cozy Helsinki Center Studio with Park View,"Ullanlinna, Helsinki",Studio Standard,1 grand lit double,"7,4",11 expériences vécues,"1 nuit, 1 adulte",,€ 115€ 109-5 %
Penthouse Loft,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,8",5 expériences vécues,"1 nuit, 1 adulte",,€ 137€ 126-8 %
Hotel Kämp,"Kluuvi, Helsinki",Chambre Double,1 très grand lit double,"9,1",605 expériences vécues,"1 nuit, 1 adulte",,€ 360
Rastila Camping Helsinki,Helsinki,Cottage Économique avec Toilettes et Salle de Bains Séparées Communes,"3 lits (2 lits simples, 1 lit superposé)","8,7",1 066 expériences vécues,"1 nuit, 1 adulte",,€ 74
2ndhomes 1BR Charming City apartment in Yrjönkatu,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,4",61 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 153-6 %
2ndhomes Helsinki Penthouse Ullanlinna 1,"Ullanlinna, Helsinki",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","7,9",36 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
2ndhomes Nice Studio by the Esplanade Park,"Kaartinkaupunki, Helsinki",Studio Standard,1 grand lit double,"6,8",6 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
2ndhomes 1BR Apartment in Helsinki City Center,"Kamppi, Helsinki",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,0",56 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
2ndhomes Bright Studio by the Esplanade Park,"Kaartinkaupunki, Helsinki",Studio Standard,1 lit double,"7,5",11 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
Eteläinen Hesperiankatu,"Etu-Töölö, Helsinki",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",8 expériences vécues,"1 nuit, 1 adulte",,€ 179€ 165-8 %
Upea asunto keskustassa 94m2,"Etu-Töölö, Helsinki",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",22 expériences vécues,"1 nuit, 1 adulte",,€ 140€ 109-22 %
"SUPER easy to airport/HKI , full aptment max 4ppl",Helsinki,Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",240 expériences vécues,"1 nuit, 1 adulte",,€ 69€ 63-8 %
2ndhomes Cozy Studio in the City Center,"Kluuvi, Helsinki",Studio,1 lit double,"7,6",17 expériences vécues,"1 nuit, 1 adulte",,€ 121€ 114-6 %
2ndhomes Helsinki Penthouse Ullanlinna 3,"Ullanlinna, Helsinki",Studio Supérieur,"2 lits (1 lit double, 1 canapé-lit)","6,8",11 expériences vécues,"1 nuit, 1 adulte",,€ 142€ 134-6 %
Kallio Gem: Cozy flat in Helsinki’s Hippest Area,"Kallio, Helsinki",Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte",,€ 98€ 90-8 %
Eskolampi,"Taka-Töölö, Helsinki",Petit Studio,Hébergement géré par un particulier,"8,6",51 expériences vécues,"1 nuit, 1 adulte",,€ 119€ 109-8 %
Silja Line ferry - Helsinki to Stockholm,"Kaivopuisto, Helsinki",Cabine Standard,4 lits superposés,"8,7",52 expériences vécues,"1 nuit, 1 adulte",,€ 118€ 109-8 %
2ndhomes Studio in Bulevardi,"Kamppi, Helsinki",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","7,9",24 expériences vécues,"1 nuit, 1 adulte",,€ 131€ 124-6 %
