Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Gami Ex-Factory Lofts,Ljubljana,Appartement,1 grand lit double,"8,4",2 066 expériences vécues,"1 nuit, 1 adulte",,€ 103
GLUTEN FREE Bed & Breakfast Dežela Okusov,Ljubljana,Petite Chambre Simple,1 lit simple,"8,3",1 298 expériences vécues,"1 nuit, 1 adulte",,"€ 63€ 45
-29 %"
Galeria River,"Centre-ville de Ljubljana, Ljubljana",Chambre Double Économique,1 lit double,"8,3",1 523 expériences vécues,"1 nuit, 1 adulte",,€ 72
NEU RESIDENCES smart stay,"Centre-ville de Ljubljana, Ljubljana",Studio,Types de lits : 1 lit double ou 2 lits simples,"9,1",1 475 expériences vécues,"1 nuit, 1 adulte",,€ 154
Villa Riverside,"Centre-ville de Ljubljana, Ljubljana",Studio Standard,1 grand lit double,"9,7",81 expériences vécues,"1 nuit, 1 adulte",,€ 140
Apartments Rok,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",66 expériences vécues,"1 nuit, 1 adulte",,€ 188
Apartments Berni,Ljubljana,Studio avec Terrasse,1 grand lit double,"8,6",313 expériences vécues,"1 nuit, 1 adulte",,€ 135
Apartments Trnovo,Ljubljana,Studio,1 grand lit double,"9,5",462 expériences vécues,"1 nuit, 1 adulte",,€ 90
AB Ljubljana - Breg Apartments,"Centre-ville de Ljubljana, Ljubljana",Studio,1 canapé-lit,"8,4",35 expériences vécues,"1 nuit, 1 adulte",,€ 187
Boennium Apartments,Ljubljana,Studio Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","9,6",131 expériences vécues,"1 nuit, 1 adulte",,€ 147
Lora & Lana Resort,Ljubljana,Grand Studio Jaune,1 très grand lit double,"8,7",479 expériences vécues,"1 nuit, 1 adulte",,€ 96
Bed & Breakfast REZIDENCA PIPANOVA,Ljubljana,Appartement avec Balcon,1 grand lit double,"8,8",482 expériences vécues,"1 nuit, 1 adulte",,€ 95
Centralcityrooms,"Centre-ville de Ljubljana, Ljubljana",Chambre Triple,Hébergement géré par un particulier,"8,5",129 expériences vécues,"1 nuit, 1 adulte",,€ 73
Apartments Tivoli,Ljubljana,Studio,Hébergement géré par un particulier,"8,3",207 expériences vécues,"1 nuit, 1 adulte",,€ 178
Apartma Dolomiti,Ljubljana,Appartement 3 Chambres,Hébergement géré par un particulier,"9,4",87 expériences vécues,"1 nuit, 1 adulte",,€ 93
Aroma Apartments,Ljubljana,Studio,Hébergement géré par un particulier,"8,2",328 expériences vécues,"1 nuit, 1 adulte",,€ 107
Vila Selena,"Centre-ville de Ljubljana, Ljubljana",Studio,"2 lits (1 canapé-lit, 1 grand lit double)","9,6",941 expériences vécues,"1 nuit, 1 adulte",,"€ 133€ 112
-16 %"
AB Ljubljana - The Residence,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre Standard,"2 lits (1 canapé-lit, 1 grand lit double)","8,9",265 expériences vécues,"1 nuit, 1 adulte",,€ 177
Urban Style Apartments by Loft,"Centre-ville de Ljubljana, Ljubljana",Appartement,Hébergement géré par un particulier,"8,2",80 expériences vécues,"1 nuit, 1 adulte",,€ 172
BIT apartments,"Centre-ville de Ljubljana, Ljubljana",Chambre Double ou Lits Jumeaux avec Salle de Bains Privative,1 grand lit double,"9,0",101 expériences vécues,"1 nuit, 1 adulte",,€ 236
The Loft,Ljubljana,Appartement,"3 lits (2 très grands lits doubles, 1 canapé-lit)","9,1",31 expériences vécues,"1 nuit, 1 adulte",,€ 224
The Maze Apartment,Ljubljana,Studio Lit King-Size,"2 lits (1 canapé-lit, 1 grand lit double)","7,5",460 expériences vécues,"1 nuit, 1 adulte",,€ 115
Guest House Park Žibert,Ljubljana,Chambre Simple avec Parking,1 lit simple,"7,2",525 expériences vécues,"1 nuit, 1 adulte",,€ 74
Zvezdica,Ljubljana,Appartement - Rez-de-Chaussée,"4 lits (1 lit simple, 1 lit double, 1 canapé-lit, 1 futon)","8,6",57 expériences vécues,"1 nuit, 1 adulte",,€ 165
Apartment Pod velbi,Ljubljana,Appartement,Hébergement géré par un particulier,"8,9",143 expériences vécues,"1 nuit, 1 adulte",,"€ 129€ 110
-15 %"
Two Bedroom Family Apartment,Ljubljana,Appartement 2 Chambres,Hébergement géré par un particulier,"7,5",23 expériences vécues,"1 nuit, 1 adulte",,€ 135
Apartments GreenSLO,Ljubljana,Studio,"3 lits (2 lits simples, 1 lit double)","7,8",207 expériences vécues,"1 nuit, 1 adulte",,€ 104
Family Guesthouse GreenSLO,Ljubljana,Apartment - Basement Level,"2 lits (1 très grand lit double, 1 canapé-lit)","7,4",450 expériences vécues,"1 nuit, 1 adulte",,€ 83
AB Ljubljana - Prince Filip Apartment,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,3",98 expériences vécues,"1 nuit, 1 adulte",,€ 235
Vila Tivoli,Ljubljana,Appartement 1 Chambre,"3 lits (1 lit double, 2 canapés-lits)","9,4",216 expériences vécues,"1 nuit, 1 adulte",,€ 178
C - Punkt Hostel,"Centre-ville de Ljubljana, Ljubljana",Chambre Quadruple avec Salle de Bains Commune,Types de lits : 1 lit double ou 2 lits simples,"8,1",837 expériences vécues,"1 nuit, 1 adulte",,€ 68
Hotel Florjančkov Hram,Ljubljana,Chambre Simple Supérieure,1 lit double,"9,3",924 expériences vécues,"1 nuit, 1 adulte",,€ 105
Ethno Apartments,"Centre-ville de Ljubljana, Ljubljana",Studio,Hébergement géré par un particulier,"8,0",127 expériences vécues,"1 nuit, 1 adulte",,€ 96
Bright Apartment,"Centre-ville de Ljubljana, Ljubljana",Appartement,Hébergement géré par un particulier,"9,5",57 expériences vécues,"1 nuit, 1 adulte",,€ 143
Studio Emmi,"Centre-ville de Ljubljana, Ljubljana",Studio,1 très grand lit double,"9,6",61 expériences vécues,"1 nuit, 1 adulte",,€ 143
B&B Cirman,Ljubljana,Chambre Simple,1 lit simple,"8,5",650 expériences vécues,"1 nuit, 1 adulte",,€ 75
B&B Dvor Tacen,Ljubljana,Chambre Double Standard ,1 grand lit double,"9,3",761 expériences vécues,"1 nuit, 1 adulte",,€ 91
Marta Studios & Rooms,Ljubljana,Studio Standard,2 lits simples,"8,8",294 expériences vécues,"1 nuit, 1 adulte",,"€ 109€ 93
-15 %"
Hotel Medno,Ljubljana,Chambre Simple,1 lit simple,"7,6",932 expériences vécues,"1 nuit, 1 adulte",,€ 54
Allegro Hotel,"Centre-ville de Ljubljana, Ljubljana",Chambre Simple,1 lit simple,"8,8",324 expériences vécues,"1 nuit, 1 adulte",,€ 98
Industrial Studio,"Centre-ville de Ljubljana, Ljubljana",Appartement,1 lit double,"8,2",191 expériences vécues,"1 nuit, 1 adulte",,€ 51
Podroom Apartments,"Centre-ville de Ljubljana, Ljubljana",Studio,Hébergement géré par un particulier,"8,9",15 expériences vécues,"1 nuit, 1 adulte",,€ 62
Cabin HOSTEL,Ljubljana,Cabine Simple en Dortoir,1 lit simple,"7,3",675 expériences vécues,"1 nuit, 1 adulte",,€ 20
Fluxus Hostel,"Centre-ville de Ljubljana, Ljubljana",Lit Simple dans Dortoir à 6 Lits,1 lit superposé,"7,8",308 expériences vécues,"1 nuit, 1 adulte",,€ 20
"AS Boutique Hotel, superior","Centre-ville de Ljubljana, Ljubljana",Chambre Lit King-Size avec Balcon,Plusieurs types de lits,10,10 expériences vécues,"1 nuit, 1 adulte",,€ 207
ROYAL ROOMS***,"Centre-ville de Ljubljana, Ljubljana",Chambre Simple avec Salle de Bains Commune,1 lit simple,"7,0",395 expériences vécues,"1 nuit, 1 adulte",,€ 45
B&B Vila Teslova,Ljubljana,Appartement Mansardé,"2 lits (1 lit double, 1 canapé-lit)","8,5",2 980 expériences vécues,"1 nuit, 1 adulte",,€ 71
Stella Sky,"Centre-ville de Ljubljana, Ljubljana",Studio - Sous-sol,1 grand lit double,"9,3",512 expériences vécues,"1 nuit, 1 adulte",,€ 111
"LAZY TURTLE, parking, barbecue, bicycle",Ljubljana,Petite Chambre Double,Hébergement géré par un particulier,"8,4",377 expériences vécues,"1 nuit, 1 adulte",,€ 51
Hotel Čad,Ljubljana,Chambre Double Standard,Types de lits : 1 lit double ou 2 lits simples,"9,2",828 expériences vécues,"1 nuit, 1 adulte",,€ 105
Hostel Celica,"Centre-ville de Ljubljana, Ljubljana",Lit dans Dortoir de 12 Lits avec Salle de Bains Privative,1 lit simple,"8,7",1 905 expériences vécues,"1 nuit, 1 adulte",,€ 28
OH Apartments & Rooms,Ljubljana,Chambre Double avec Salle de Bains Privative 1-3,1 grand lit double,"9,1",1 213 expériences vécues,"1 nuit, 1 adulte",,€ 68
Evi Rooms Ljubljana,Ljubljana,Chambre Double Économique,Hébergement géré par un particulier,"5,6",270 expériences vécues,"1 nuit, 1 adulte",,€ 69
Ljubljana Capsule Hostel,"Centre-ville de Ljubljana, Ljubljana",Chambre Double,1 lit double,"8,3",475 expériences vécues,"1 nuit, 1 adulte",,"€ 54€ 43
-20 %"
INDUSTRIAL STUDIO 2,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,1 lit double,"8,0",182 expériences vécues,"1 nuit, 1 adulte",,€ 51
NEW G&P Villa - Free Parking,"Centre-ville de Ljubljana, Ljubljana",Appartement Mansardé,2 grands lits doubles,"9,0",1 348 expériences vécues,"1 nuit, 1 adulte",,"€ 98€ 87
-11 %"
Apartment Tivoli,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,"€ 156€ 126
-20 %"
New Central Studio with free parking,"Centre-ville de Ljubljana, Ljubljana",Studio 4,Hébergement géré par un particulier,"8,8",333 expériences vécues,"1 nuit, 1 adulte",,€ 105
Guesthouse Koprivec,Ljubljana,Chambre Lits Jumeaux avec Salle de Bains Privative,Hébergement géré par un particulier,"8,3",483 expériences vécues,"1 nuit, 1 adulte",,€ 73
B&B Janežič,Ljubljana,Chambre Simple,1 lit simple,"8,1",1 062 expériences vécues,"1 nuit, 1 adulte",,€ 57
Apartments Katrca Ljubljana,"Centre-ville de Ljubljana, Ljubljana",Studio,"2 lits (1 lit double, 1 canapé-lit)","7,7",362 expériences vécues,"1 nuit, 1 adulte",,"€ 165€ 84
-49 %"
Boutique Hostel Angel,"Centre-ville de Ljubljana, Ljubljana",Lit dans Dortoir de 8 Lits ,1 lit simple,"9,1",952 expériences vécues,"1 nuit, 1 adulte",,€ 24
Cacao Rooms,"Centre-ville de Ljubljana, Ljubljana",Chambre Double,1 grand lit double,"9,0",310 expériences vécues,"1 nuit, 1 adulte",,€ 123
Sax Pub Hostel Ljubljana,Ljubljana,Lit Simple dans Dortoir Mixte,1 lit simple,"9,5",2 expériences vécues,"1 nuit, 1 adulte",,"€ 25€ 23
-9 %"
Vila Emona,Ljubljana,Duplex Attic Apartment (#10),1 grand lit double,"9,3",1 281 expériences vécues,"1 nuit, 1 adulte",,€ 102
B&B Pod vrbo,Ljubljana,Chambre Double avec Balcon,1 lit double,"9,5",741 expériences vécues,"1 nuit, 1 adulte",,€ 123
Party Hostel Zzz,"Centre-ville de Ljubljana, Ljubljana",Lit dans Dortoir de 8 Lits ,1 lit superposé,"7,5",1 272 expériences vécues,"1 nuit, 1 adulte",,€ 23
AdHoc Hostel,"Centre-ville de Ljubljana, Ljubljana",Lit dans Dortoir Mixte de 4 Lits,1 lit simple,"8,6",611 expériences vécues,"1 nuit, 1 adulte",,€ 27
INDUSTRIAL STUDIO 1,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,1 lit double,"8,1",174 expériences vécues,"1 nuit, 1 adulte",,€ 52
Hotel Heritage,"Centre-ville de Ljubljana, Ljubljana",Chambre Double - Vue sur Atrium,1 grand lit double,"9,5",1 167 expériences vécues,"1 nuit, 1 adulte",,€ 180
Modern Apartment Hrenova Street,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,,€ 201
Morning Coffee,Ljubljana,Chambre Double,Hébergement géré par un particulier,"8,9",112 expériences vécues,"1 nuit, 1 adulte",,€ 51
Apartma Nadja with private parking,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",146 expériences vécues,"1 nuit, 1 adulte",,€ 92
Ljubljana Resort Hotel & Camping,Ljubljana,Chambre Double Standard,1 grand lit double,"7,3",1 114 expériences vécues,"1 nuit, 1 adulte",,€ 73
"ROYAL SUITE, Ljubljana","Centre-ville de Ljubljana, Ljubljana",Suite Lit Queen-Size Deluxe,"2 lits (1 canapé-lit, 1 grand lit double)","8,3",74 expériences vécues,"1 nuit, 1 adulte",,€ 95
"My Nest, 5 minutes to the Dragon Bridge","Centre-ville de Ljubljana, Ljubljana",Studio,Hébergement géré par un particulier,"9,0",6 expériences vécues,"1 nuit, 1 adulte",,€ 79
Hostel Sleeping Beauty,"Centre-ville de Ljubljana, Ljubljana",Lit dans Dortoir de 8 Lits ,1 lit superposé,"6,7",1 182 expériences vécues,"1 nuit, 1 adulte",,€ 23
ATIK ROOMS,"Centre-ville de Ljubljana, Ljubljana",Chambre Lits Jumeaux avec Salle de Bains Commune,2 lits simples,"8,6",2 016 expériences vécues,"1 nuit, 1 adulte",,€ 85
Central Oasis-with parking,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",67 expériences vécues,"1 nuit, 1 adulte",,€ 143
HoMEMADE Bed and breakfast,Ljubljana,Chambre Double Standard avec Salle de Bains Commune,1 grand lit double,"9,4",287 expériences vécues,"1 nuit, 1 adulte",,€ 56
Renovated City Center Apt end of Sept 23,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,3 lits simples,"8,0",32 expériences vécues,"1 nuit, 1 adulte",,€ 89
HOSTEL NPOZNAM,Ljubljana,Chambre Familiale avec Salle de Bains Privative,"3 lits (2 lits superposés, 1 grand lit double)","6,6",288 expériences vécues,"1 nuit, 1 adulte",,€ 44
Hostel Piero,Ljubljana,Lit dans Dortoir Mixte de 4 Lits,1 lit simple,"7,4",148 expériences vécues,"1 nuit, 1 adulte",,€ 28
Buzahouse,Ljubljana,Lit dans Dortoir Mixte de 6 Lits,1 lit superposé,"8,7",23 expériences vécues,"1 nuit, 1 adulte",,"€ 25€ 21
-18 %"
art room,Ljubljana,Chambre Double avec Salle de Bains Commune,Hébergement géré par un particulier,"8,9",14 expériences vécues,"1 nuit, 1 adulte",,"€ 51€ 46
-10 %"
Central Living Vegova-with parking,"Centre-ville de Ljubljana, Ljubljana",Appartement 2 Chambres,Hébergement géré par un particulier,"9,5",79 expériences vécues,"1 nuit, 1 adulte",,€ 187
Railway Ljubljana ROOMS,"Centre-ville de Ljubljana, Ljubljana",Chambre Lits Jumeaux Standard avec Salle de Bains Commune,2 lits simples,"7,2",49 expériences vécues,"1 nuit, 1 adulte",,€ 50
Pri Žabarju Bed & Breakfast Ljubljana,Ljubljana,Chambre Lits Jumeaux avec Lit d’Appoint - 301,"3 lits (2 lits simples, 1 canapé-lit)","9,2",665 expériences vécues,"1 nuit, 1 adulte",,€ 86
Villa Coola,"Centre-ville de Ljubljana, Ljubljana",Appartement,"2 lits (1 lit simple, 1 grand lit double)","8,6",808 expériences vécues,"1 nuit, 1 adulte",,€ 82
Apartma N'Poznam,"Centre-ville de Ljubljana, Ljubljana",Appartement 2 Chambres,Hébergement géré par un particulier,"7,3",157 expériences vécues,"1 nuit, 1 adulte",,€ 66
ROSE Room with terrace,Ljubljana,Chambre Double,Hébergement géré par un particulier,"9,2",19 expériences vécues,"1 nuit, 1 adulte",,€ 70
Downtown Luxury Retreat,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",2 expériences vécues,"1 nuit, 1 adulte",,€ 123
VIDA arty apartment,Ljubljana,Appartement 3 Chambres,Hébergement géré par un particulier,,19 commentaires externes,"1 nuit, 1 adulte",,"€ 173€ 147
-15 %"
Roomsy Libero,"Centre-ville de Ljubljana, Ljubljana",Chambre Simple - Vue sur Parc,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 43
Comfy flat in city-FREE parking,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,,25 commentaires externes,"1 nuit, 1 adulte",,"€ 99€ 92
-8 %"
Family apartment in the city centre - FREE parking garage,"Centre-ville de Ljubljana, Ljubljana",Appartement 2 Chambres,"4 lits (2 lits simples, 1 canapé-lit, 1 grand lit double)",,82 commentaires externes,"1 nuit, 1 adulte",,€ 196
House Stars,Ljubljana,Appartement 2 Chambres,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte",,€ 135
Charming Riverside Retreat,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,"€ 140€ 124
-11 %"
Dragon Residence,Ljubljana,Appartement 1 Chambre,1 lit double,"9,9",10 expériences vécues,"1 nuit, 1 adulte",,"€ 126€ 117
-7 %"
Ljubljana's secret place,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",15 expériences vécues,"1 nuit, 1 adulte",,€ 80
Apartma RIA,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,0",3 expériences vécues,"1 nuit, 1 adulte",,€ 124
Home-in apartma,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte",,€ 85
"Cosy 2 room apartment with nice vibe, for up to 4",Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"8,9",7 expériences vécues,"1 nuit, 1 adulte",,€ 59
Aspen Studio Apartment + FREE Parking,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",12 expériences vécues,"1 nuit, 1 adulte",,€ 129
PLACE FOR relaxed camping under the walnut,Ljubljana,Emplacement nu,Hébergement géré par un particulier,"7,5",6 expériences vécues,"1 nuit, 1 adulte",,€ 30
Ljubljana Studios,"Centre-ville de Ljubljana, Ljubljana",Appartement Supérieur,Hébergement géré par un particulier,"8,6",5 expériences vécues,"1 nuit, 1 adulte",,€ 162
Luxurious 2BR Apartment with Terrace - The Golden Bird,Ljubljana,Appartement 2 Chambres,"3 lits (2 lits simples, 1 très grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,,€ 386
Apartments Grahek,Ljubljana,Appartement 2 Chambres,Hébergement géré par un particulier,"9,7",30 expériences vécues,"1 nuit, 1 adulte",,"€ 157€ 134
-15 %"
Zeleni Apartma,Ljubljana,Appartement 1 Chambre,1 grand lit double,10,1 expérience vécue,"1 nuit, 1 adulte",,€ 123
Cozy Hideaway,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,Hébergement géré par un particulier,"8,2",6 expériences vécues,"1 nuit, 1 adulte",,€ 103
"Hola, Ljubljana! - FREE PARKING","Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,7",12 expériences vécues,"1 nuit, 1 adulte",,€ 172
R24 - ROSE house,Ljubljana,Petite Chambre Simple,1 lit simple,"3,0",1 expérience vécue,"1 nuit, 1 adulte",,€ 32
A&E Apartment,Ljubljana,Appartement 3 Chambres,Hébergement géré par un particulier,"9,5",25 expériences vécues,"1 nuit, 1 adulte",,€ 108
VV - Ljubljana city center,"Centre-ville de Ljubljana, Ljubljana",Chambre Familiale,"5 lits (4 lits simples, 1 lit double)","3,9",7 expériences vécues,"1 nuit, 1 adulte",,€ 148
"ROSE VALLEY, modern studios & apartments",Ljubljana,Chambre Triple avec Salle de Bains,"2 lits (1 lit simple, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,,€ 46
MURIC Apartman 9,Ljubljana,Appartement 2 Chambres,"3 lits (1 canapé-lit, 2 grands lits doubles)","9,1",35 expériences vécues,"1 nuit, 1 adulte",,€ 82
Simona's old town home / Free Parking,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",4 expériences vécues,"1 nuit, 1 adulte",,€ 131
Apartma Minas,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,1 lit double,"7,9",14 expériences vécues,"1 nuit, 1 adulte",,€ 97
philip mansion,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",5 expériences vécues,"1 nuit, 1 adulte",,€ 207
Apartma 2+2 v mestu Ljubljana (V225),"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)",10,3 expériences vécues,"1 nuit, 1 adulte",,€ 184
Apartment Keymaster's Hideaway,"Centre-ville de Ljubljana, Ljubljana",Studio,1 grand lit double,"6,3",10 expériences vécues,"1 nuit, 1 adulte",,€ 127
Divine Nest,"Centre-ville de Ljubljana, Ljubljana",Studio,1 grand lit double,"8,4",18 expériences vécues,"1 nuit, 1 adulte",,€ 121
Apartma Tany,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",11 expériences vécues,"1 nuit, 1 adulte",,€ 177
Valetier* garden apartment,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"8,9",17 expériences vécues,"1 nuit, 1 adulte",,€ 81
Blue apartment with FREE parking,Ljubljana,Studio,Hébergement géré par un particulier,"9,0",1 expérience vécue,"1 nuit, 1 adulte",,"€ 119€ 79
-34 %"
Mistral Apartment 1,"Centre-ville de Ljubljana, Ljubljana",Appartement 2 Chambres,"2 lits (1 lit double, 1 grand lit double)","7,1",23 expériences vécues,"1 nuit, 1 adulte",,€ 54
Ada Apartment,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",12 expériences vécues,"1 nuit, 1 adulte",,€ 101
Frida's Place Ljubljana,Ljubljana,Appartement 3 Chambres,"4 lits (2 lits simples, 1 très grand lit double, 1 canapé-lit)","9,0",3 expériences vécues,"1 nuit, 1 adulte",,€ 259
APARTMAN MURKO P-4,Ljubljana,Appartement 1 Chambre,Hébergement géré par un particulier,"8,7",38 expériences vécues,"1 nuit, 1 adulte",,€ 61
Apartment Breg - Old town river,"Centre-ville de Ljubljana, Ljubljana",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,4",25 expériences vécues,"1 nuit, 1 adulte",,"€ 186€ 165
-11 %"
Sunny app,Ljubljana,Appartement 1 Chambre,1 lit double,"9,0",99 expériences vécues,"1 nuit, 1 adulte",,€ 69
Absolutum Apartments,"Centre-ville de Ljubljana, Ljubljana",Appartement,"4 lits (3 lits simples, 1 grand lit double)","9,0",33 expériences vécues,"1 nuit, 1 adulte",,€ 203
Cara's house,Ljubljana,Appartement,Hébergement géré par un particulier,"7,8",25 expériences vécues,"1 nuit, 1 adulte",,€ 63
Planinski dom Janče,Ljubljana,Chambre Familiale - Vue sur Montagne,"2 lits (1 lit double, 1 lit superposé)","9,2",120 expériences vécues,"1 nuit, 1 adulte",,€ 65
Boutique Apartment Križanke,"Centre-ville de Ljubljana, Ljubljana",Studio avec mezzanine,2 lits doubles,"8,7",14 expériences vécues,"1 nuit, 1 adulte",,"€ 212€ 180
-15 %"
Cozy Nest,Ljubljana,Appartement 1 Chambre,1 très grand lit double,"8,7",33 expériences vécues,"1 nuit, 1 adulte",,€ 114
Nice Apartment near by Capital of Slovenia,Ljubljana,Appartement 2 Chambres,Hébergement géré par un particulier,"9,1",37 expériences vécues,"1 nuit, 1 adulte",,€ 83
Modern center studio under the castle V,"Centre-ville de Ljubljana, Ljubljana",Studio,"2 lits (1 lit double, 1 canapé-lit)","8,3",23 expériences vécues,"1 nuit, 1 adulte",,€ 102
