Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Standard Lit Queen-Size,https://cf.bstatic.com/xdata/images/hotel/square200/496922830.webp?k=bf113516e0cac87b130f3efab5bb709848e742ef06b93c0a4525386a668d5827&o=,X4clover,https://www.booking.com/hotel/pt/x4clover.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=393&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=1086897608_381616072_1_0_0&highlighted_blocks=1086897608_381616072_1_0_0&matching_block_id=1086897608_381616072_1_0_0&sr_pri_blocks=1086897608_381616072_1_0_0__5215&from_sustainable_property_sr=1&from=searchresults&map=1,"Avenidas Novas, Lisbonne","2,1 km du centre","7,4",Bien  ,1 grand lit double,Plus que 1 hébergement à ce prix sur notre site,5 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 61€ 52
Chambre Double Classique,https://cf.bstatic.com/xdata/images/hotel/square200/251783682.webp?k=730ecec82918ae085bcfac27ce63634cfee7e619392b70b58191ae47776a799a&o=,9Hotel Mercy,https://www.booking.com/hotel/pt/mercy.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=394&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=39377701_351892761_0_2_0&highlighted_blocks=39377701_351892761_0_2_0&matching_block_id=39377701_351892761_0_2_0&sr_pri_blocks=39377701_351892761_0_2_0__20200&from_sustainable_property_sr=1&from=searchresults&map=1,"Santa Maria Maior, Lisbonne",350 m du centre,"8,3",Très bien ,1 lit double,Plus que 6 hébergements à ce prix sur notre site,1 002 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 202
Chambre Double ou Lits Jumeaux,https://cf.bstatic.com/xdata/images/hotel/square200/14175904.webp?k=e2093e8532e89231d7622da5f85fc297d63cb2d59f0d9436a7c41f416313b623&o=,Hotel Principe Lisboa,https://www.booking.com/hotel/pt/comforthotelprincipelisboa.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=395&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=3866504_95162936_0_1_0&highlighted_blocks=3866504_95162936_0_1_0&matching_block_id=3866504_95162936_0_1_0&sr_pri_blocks=3866504_95162936_0_1_0__22376&from_sustainable_property_sr=1&from=searchresults&map=1,"Avenidas Novas, Lisbonne","2,6 km du centre","8,9",Superbe ,Types de lits : 1 lit double ou 2 lits simples,Plus que 1 hébergement à ce prix sur notre site,3 726 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 224
Lit dans Dortoir pour Femmes de 10 Lits,https://cf.bstatic.com/xdata/images/hotel/square200/32812334.webp?k=439bf823fbf38567c15e96b748dffe252bad4f8bec4db323aa0a9268739affed&o=,Goodnight Hostel,https://www.booking.com/hotel/pt/goodnight-hostel.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=396&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=49145901_195122368_0_2_0&highlighted_blocks=49145901_195122368_0_2_0&matching_block_id=49145901_195122368_0_2_0&sr_pri_blocks=49145901_195122368_0_2_0__2990&from_sustainable_property_sr=1&from=searchresults&map=1,"Santa Maria Maior, Lisbonne",300 m du centre,"8,5",Très bien ,Hébergement géré par un particulier,Plus que 4 lits à ce prix sur notre site,746 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 30
Studio Deluxe avec Mezzanine,https://cf.bstatic.com/xdata/images/hotel/square200/278892618.webp?k=5421bdfc2602f7b0d7936d69b5b43cfed511383a8587ea5802e4ba4283eae51c&o=,Studios with Mezzanine Rua da Moeda,https://www.booking.com/hotel/pt/studio-mezzannine-rua-da-moeda-no1.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=397&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=113078102_252971021_2_0_0&highlighted_blocks=113078102_252971021_2_0_0&matching_block_id=113078102_252971021_2_0_0&sr_pri_blocks=113078102_252971021_2_0_0__20420&from_sustainable_property_sr=1&from=searchresults&map=1,"Misericordia, Lisbonne",1 km du centre,"9,5",Exceptionnel ,Plusieurs types de lits,Plus que 1 à ce prix sur notre site,448 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Studio entier • 1 salle de bains • 1 cuisine • 51m²,€ 236€ 204
Lit Superposé dans Dortoir Mixte,https://cf.bstatic.com/xdata/images/hotel/square200/309638112.webp?k=85532e0fdffd60802ede664de5e089525d4d3ea00dc7067119d0fc9fdd838ec5&o=,Hostel do Chile,https://www.booking.com/hotel/pt/hostel-do-chile-lisboa.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=398&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=754604439_362819451_1_0_0&highlighted_blocks=754604439_362819451_1_0_0&matching_block_id=754604439_362819451_1_0_0&sr_pri_blocks=754604439_362819451_1_0_0__1200&from_sustainable_property_sr=1&from=searchresults&map=1,"Arroios, Lisbonne","2,2 km du centre","5,7",Note ,1 lit superposé,,1 845 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 12
Chambre Simple avec Salle de Bains Commune,https://cf.bstatic.com/xdata/images/hotel/square200/5827738.webp?k=832e4de027dcf15878062ccff8ff0c083cd8adbc5f81c534bb40af7aa48bd8d3&o=,DownTown Guest House,https://www.booking.com/hotel/pt/downtown-guest-house.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=399&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=34359907_88537679_0_0_0&highlighted_blocks=34359907_88537679_0_0_0&matching_block_id=34359907_88537679_0_0_0&sr_pri_blocks=34359907_88537679_0_0_0__6195&from=searchresults&map=1,"Santa Maria Maior, Lisbonne",100 m du centre,"7,2",Bien  ,1 lit simple,Plus que 3 hébergements à ce prix sur notre site,491 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 62
Chambre Triple avec Salle de Bains Commune,https://cf.bstatic.com/xdata/images/hotel/square200/260569275.webp?k=e25a384cc8ac8e2184dac84cab68be1bfb1281e90cc34760ed506794f87761c6&o=,The Bridge,https://www.booking.com/hotel/pt/the-bridge-lisboa.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=400&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672378&all_sr_blocks=305930604_112096104_0_2_0&highlighted_blocks=305930604_112096104_0_2_0&matching_block_id=305930604_112096104_0_2_0&sr_pri_blocks=305930604_112096104_0_2_0__10100&from=searchresults&map=1,"Alcântara, Lisbonne","4,8 km du centre","6,7",Note ,"2 lits (1 lit simple, 1 grand lit double)",Plus que 1 hébergement à ce prix sur notre site,1 090 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 lit simple, 1 grand lit double)",€ 101
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square200/201652149.webp?k=b7df066b842bf44a49cd9ca90972bf140658cf04ec32d6e0cd891274f43345dc&o=,Almirante GuestHouse,https://www.booking.com/hotel/pt/almirante-guesthouse-lisbon.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=401&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672385&all_sr_blocks=515738805_373413278_0_0_0&highlighted_blocks=515738805_373413278_0_0_0&matching_block_id=515738805_373413278_0_0_0&sr_pri_blocks=515738805_373413278_0_0_0__15400&from=searchresults&map=1,"Arroios, Lisbonne",2 km du centre,"8,5",Très bien ,1 lit simple,Plus que 1 hébergement à ce prix sur notre site,122 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 154
Chambre Triple avec Salle de Bains Commune,https://cf.bstatic.com/xdata/images/hotel/square200/100677822.webp?k=7377ed8b60173bcefb352cb109f3b36748fac5843efb7ad6411ee67548f3dd28&o=,Lisbon Garden Boutique Guest House,https://www.booking.com/hotel/pt/lisbon-garden-boutique-guest-house.fr.html?label=rome-eJVxSXjZ2UysWd3gE*ZHlQS528728319054%3Apl%3Ata%3Ap18250%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-169271184%3Alp9056295%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YSNxgVPQVI7AMnn1KDvPMRs&aid=301664&ucfs=1&arphpl=1&checkin=2023-10-30&checkout=2023-10-31&dest_id=-2167973&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=402&sr_order=popularity&srpvid=09875e446caa026e&srepoch=1698672385&all_sr_blocks=242592504_287610367_3_0_0&highlighted_blocks=242592504_287610367_3_0_0&matching_block_id=242592504_287610367_3_0_0&sr_pri_blocks=242592504_287610367_3_0_0__14200&from_sustainable_property_sr=1&from=searchresults&map=1,"Arroios, Lisbonne","1,2 km du centre","8,5",Très bien ,3 lits simples,Plus que 1 hébergement à ce prix sur notre site,993 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",3 lits simples,€ 142
