Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Double ou Lits Jumeaux Classique,https://cf2.bstatic.com/xdata/images/hotel/square200/394742125.webp?k=bc02b291c7d11ef16e181867de006bf5a15f11f5721fb7827effaa28165400db&o=,Hotel Panache,https://www.booking.com/hotel/fr/hotel-panache.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=405&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=72119303_275701168_0_2_0&highlighted_blocks=72119303_275701168_0_2_0&matching_block_id=72119303_275701168_0_2_0&sr_pri_blocks=72119303_275701168_0_2_0__19288&from=searchresults&map=1,"9e arr., Paris","1,9 km du centre","8,4",Très bien ,Types de lits : 1 lit double ou 2 lits simples,Plus que 2 hébergements à ce prix sur notre site,458 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 193
Chambre Double Supérieure,https://cf2.bstatic.com/xdata/images/hotel/square200/63052832.webp?k=7c21c8e82014a574b50eb232225a6a82e95512f9877c656cb92a16cc6d2c562b&o=,La Villa Maillot,https://www.booking.com/hotel/fr/lavillamaillot.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=406&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=5312501_91458127_0_2_0&highlighted_blocks=5312501_91458127_0_2_0&matching_block_id=5312501_91458127_0_2_0&sr_pri_blocks=5312501_91458127_0_2_0__18198&from=searchresults&map=1,"16e arr., Paris","5,4 km du centre","8,3",Très bien ,Plusieurs types de lits,,1 029 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Plusieurs types de lits,€ 182
Option Tarif Prestataire,https://cf2.bstatic.com/xdata/images/hotel/square200/72958284.webp?k=200724f671b36b4a85321485840d375681e668328b8b0bdbf089d3b438731990&o=,Hôtel Saint-Paul Rive-Gauche,https://www.booking.com/hotel/fr/saintpaul.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=0_0_1_0_0&highlighted_blocks=0_0_1_0_0&matching_block_id=0_0_1_0_0&sr_pri_blocks=0_0_1_0_0__15838&from_sustainable_property_sr=1&from=searchresults&map=1,"6e arr., Paris","1,1 km du centre","8,7",Superbe ,,,402 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",,€ 158
Chambre Double Classique,https://cf2.bstatic.com/xdata/images/hotel/square200/37142823.webp?k=d1a42130d1db090e8fec3077726f8c2ad8490c8231e9025d9f9c3b08c2ea0f2a&o=,Arc de Triomphe Etoile,https://www.booking.com/hotel/fr/arc-de-triomphe-etoile.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=408&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=104224_364222926_2_2_0&highlighted_blocks=104224_364222926_2_2_0&matching_block_id=104224_364222926_2_2_0&sr_pri_blocks=104224_364222926_2_2_0__15888&from=searchresults&map=1,"17e arr., Paris","4,6 km du centre","8,1",Très bien ,1 lit double,Plus que 1 hébergement à ce prix sur notre site,1 410 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 159
Chambre Double Classique avec Balcon,https://cf2.bstatic.com/xdata/images/hotel/square200/498918387.webp?k=56bf184136316c9a9ac0036f34b9bedf5bf0bea930acd23817f4721af1c67c9e&o=,Bloom House Hôtel & SPA,https://www.booking.com/hotel/fr/bloom-house.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=409&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=949572402_367616171_2_2_0&highlighted_blocks=949572402_367616171_2_2_0&matching_block_id=949572402_367616171_2_2_0&sr_pri_blocks=949572402_367616171_2_2_0__28188&from_sustainable_property_sr=1&from=searchresults&map=1,"10e arr., Paris","2,9 km du centre","8,7",Superbe ,1 lit double,Plus que 6 hébergements à ce prix sur notre site,17 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 282
Chambre Lit King-Size,https://cf2.bstatic.com/xdata/images/hotel/square200/254161521.webp?k=64ffb93e446d7203388e05a26a5e62832858454b4b659439ea8553215dd7b060&o=,citizenM Paris Gare de Lyon,https://www.booking.com/hotel/fr/citizenm-paris-gare-de-lyon.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=410&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=233773501_382937281_0_2_0&highlighted_blocks=233773501_382937281_0_2_0&matching_block_id=233773501_382937281_0_2_0&sr_pri_blocks=233773501_382937281_0_2_0__18188&from_sustainable_property_sr=1&from=searchresults&map=1,"12e arr., Paris","2,1 km du centre","8,3",Très bien ,1 très grand lit double,,9 917 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 182
Chambre Simple,https://cf2.bstatic.com/xdata/images/hotel/square200/81860354.webp?k=a4cc8b6a74ba99d43427ffa85d4e32bb95d90ee283a4b20af083a6baa8a0860d&o=,Jardin de Villiers,https://www.booking.com/hotel/fr/jardinvilliersp.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=411&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=5130818_367693143_0_2_0&highlighted_blocks=5130818_367693143_0_2_0&matching_block_id=5130818_367693143_0_2_0&sr_pri_blocks=5130818_367693143_0_2_0__11088&from=searchresults&map=1,"17e arr., Paris",4 km du centre,"8,3",Très bien ,2 lits simples,Plus que 1 hébergement à ce prix sur notre site,471 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,€ 111
Chambre Simple Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/16223051.webp?k=6f6e52a3b76675a15198b66eda07aaa173a36f5f0790dbd2e76b6b771766d1f2&o=,Hôtel De l'Arcade,https://www.booking.com/hotel/fr/de-l-arcade.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=412&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=5535904_206151896_1_2_0&highlighted_blocks=5535904_206151896_1_2_0&matching_block_id=5535904_206151896_1_2_0&sr_pri_blocks=5535904_206151896_1_2_0__17188&from=searchresults&map=1,"8e arr., Paris","2,6 km du centre","8,3",Très bien ,1 lit simple,Plus que 1 hébergement à ce prix sur notre site,1 227 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 172
Studio,https://cf2.bstatic.com/xdata/images/hotel/square200/87138923.webp?k=fadec7fb32edc87b16bad24cfad2d590f9515d529fefce316fd5166c7cf6e982&o=,"Hôtel Capfun Le Saint Germain, Paris",https://www.booking.com/hotel/fr/residence-le-saint-germain.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=413&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=213789501_363609356_2_0_0&highlighted_blocks=213789501_363609356_2_0_0&matching_block_id=213789501_363609356_2_0_0&sr_pri_blocks=213789501_363609356_2_0_0__15780&from=searchresults&map=1,"5e arr., Paris","0,8 km du centre","8,2",Très bien ,1 canapé-lit,Plus que 1 à ce prix sur notre site,678 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 canapé-lit,€ 158
Chambre Double,https://cf2.bstatic.com/xdata/images/hotel/square200/286183561.webp?k=2e6ccd530dc278e4b82042d8bb59f5317eb8f46a26b5a75ab3fb14bd22a1f0fb&o=,Abaca Messidor by Happyculture,https://www.booking.com/hotel/fr/quality-hotel-abaca-paris-15eme.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=414&sr_order=popularity&srpvid=661c61b7dbee0227&srepoch=1698933350&all_sr_blocks=29990_379948099_0_2_0&highlighted_blocks=29990_379948099_0_2_0&matching_block_id=29990_379948099_0_2_0&sr_pri_blocks=29990_379948099_0_2_0__12188&from_sustainable_property_sr=1&from=searchresults&map=1,"15e arr., Paris","4,7 km du centre","8,0",Très bien ,Types de lits : 1 lit double ou 2 lits simples,Plus que 2 hébergements à ce prix sur notre site,2 811 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 122
