Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Double Confort,https://cf.bstatic.com/xdata/images/hotel/square200/244243228.webp?k=48c33b5ecec4816d63e843ebc6ade0085654d0d7346ba0d72a09ace52530d3e5&o=,Unique Hotel Innere Enge,https://www.booking.com/hotel/ch/innere-enge.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=6557001_89026882_1_2_0&highlighted_blocks=6557001_89026882_1_2_0&matching_block_id=6557001_89026882_1_2_0&sr_pri_blocks=6557001_89026882_1_2_0__21619&from=searchresults&map=1,"Langgasse-Felsenau, Berne","1,6 km du centre","8,8",Superbe ,1 lit double,Plus que 1 hébergement à ce prix sur notre site,265 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 225
Chambre Double Économique,https://cf.bstatic.com/xdata/images/hotel/square200/296684025.webp?k=2984540f2ec0dd5ce461b1ec9c65335ff0f7a69eaf77ffab80c1f9d3161b71ca&o=,Hotel16 by Messe & Stadion Suisse in Minuten Early & Late Check-in,https://www.booking.com/hotel/ch/16-bern.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=636191301_249096215_0_0_0&highlighted_blocks=636191301_249096215_0_0_0&matching_block_id=636191301_249096215_0_0_0&sr_pri_blocks=636191301_249096215_0_0_0__13320&from_sustainable_property_sr=1&from=searchresults&map=1,Berne,"11,4 km du centre","7,6",Bien  ,1 grand lit double,Plus que 2 hébergements à ce prix sur notre site,383 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 139
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square200/97430354.webp?k=5ef84cd48a4ad33eb19d338c48ab4fd5048f7f28f8e1042e259aae03e3a32fad&o=,Hotel La Pergola,https://www.booking.com/hotel/ch/la-pergola.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=23739201_363608984_1_2_0&highlighted_blocks=23739201_363608984_1_2_0&matching_block_id=23739201_363608984_1_2_0&sr_pri_blocks=23739201_363608984_1_2_0__16680&from=searchresults&map=1,"Mattenhof-Weissenbühl, Berne","1,3 km du centre","8,1",Très bien ,1 lit simple,Plus que 1 hébergement à ce prix sur notre site,1 708 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 174
Chambre Lit Queen-Size Économique ,https://cf.bstatic.com/xdata/images/hotel/square200/91911141.webp?k=ff36202a9cbb7bf678b2a9ad81753f1c4840c923ef78ba2f4b7bc64d3c15955a&o=,Hotel National Bern,https://www.booking.com/hotel/ch/national-bern.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=26648008_356847765_1_1_0&highlighted_blocks=26648008_356847765_1_1_0&matching_block_id=26648008_356847765_1_1_0&sr_pri_blocks=26648008_356847765_1_1_0__16230&from_sustainable_property_sr=1&from=searchresults&map=1,"Mattenhof-Weissenbühl, Berne","0,8 km du centre","7,9",Bien  ,1 lit double,Plus que 1 hébergement à ce prix sur notre site,2 309 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 169
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square200/42615618.webp?k=54d3cefbd7bebc58fcd56c86fed807a55496f4dd0996a17bc874e49d42b974ef&o=,Nydeck,https://www.booking.com/hotel/ch/nydeck.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=6544402_89026772_2_1_0&highlighted_blocks=6544402_89026772_2_1_0&matching_block_id=6544402_89026772_2_1_0&sr_pri_blocks=6544402_89026772_2_1_0__17000&from=searchresults&map=1,"Old City of Bern, Berne","0,6 km du centre","7,6",Bien  ,1 grand lit double,Plus que 1 hébergement à ce prix sur notre site,1 549 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 177
Chambre Simple Affaires ,https://cf.bstatic.com/xdata/images/hotel/square200/28933294.webp?k=3e43495c7c603f21024d813765c74f3880b518640f7def51b4d681534539135f&o=,Hotel Waldhorn,https://www.booking.com/hotel/ch/businesshotelwaldhorn.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=6522801_355129874_0_1_0&highlighted_blocks=6522801_355129874_0_1_0&matching_block_id=6522801_355129874_0_1_0&sr_pri_blocks=6522801_355129874_0_1_0__14230&from_sustainable_property_sr=1&from=searchresults&map=1,"Breitenrain-Lorraine, Berne",1 km du centre,"8,3",Très bien ,1 lit simple,,1 117 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 148
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square200/335527212.webp?k=a8b77ce86835209fc75c6096cf9534f3ec713d35e4fab5de48eac6728dc2706a&o=,Hotel & Restaurant Sternen Köniz bei Bern,https://www.booking.com/hotel/ch/sternen-koniz-bern.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=26204301_349097911_1_1_0&highlighted_blocks=26204301_349097911_1_1_0&matching_block_id=26204301_349097911_1_1_0&sr_pri_blocks=26204301_349097911_1_1_0__13630&from_sustainable_property_sr=1&from=searchresults&map=1,Berne,"3,8 km du centre","8,0",Très bien ,1 lit simple,,293 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 142
Chambre Simple Affaires ,https://cf.bstatic.com/xdata/images/hotel/square200/75427660.webp?k=3075d2ef4ebf5b2ef3da8a025a76128b011ccdce634852d86ed2bd6e764f932e&o=,Hotel A1 Grauholz,https://www.booking.com/hotel/ch/grauholz.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=6522908_356179048_0_34_0&highlighted_blocks=6522908_356179048_0_34_0&matching_block_id=6522908_356179048_0_34_0&sr_pri_blocks=6522908_356179048_0_34_0__12130&from_sustainable_property_sr=1&from=searchresults&map=1,Berne,"5,3 km du centre","8,0",Très bien ,1 lit simple,Plus que 4 hébergements à ce prix sur notre site,1 381 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 126
Chambre Standard,https://cf.bstatic.com/xdata/images/hotel/square200/494484950.webp?k=837fe23f519898ee175ea775746e0cc87987f009e235d958cbf9a3b1e52c0b72&o=,"Holiday Inn Bern Westside, an IHG Hotel",https://www.booking.com/hotel/ch/holiday-inn-bern-westside.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932125&all_sr_blocks=7493107_336214896_2_42_8&highlighted_blocks=7493107_336214896_2_42_8&matching_block_id=7493107_336214896_2_42_8&sr_pri_blocks=7493107_336214896_2_42_8__18470&from_sustainable_property_sr=1&from=searchresults&map=1,Berne,"5,6 km du centre","8,1",Très bien ,Types de lits : 1 lit double ou 2 lits simples,Plus que 6 hébergements à ce prix sur notre site,1 674 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 193
Chambre Lit Queen-Size Supérieure avec Canapé,https://cf.bstatic.com/xdata/images/hotel/square200/251928631.webp?k=dc676d1a533c93b9ce731eddf9c4a4778f69f1b2ea0ecf673aae6c62b665527c&o=,Novotel Bern Expo - NEWLY RENOVATED!,https://www.booking.com/hotel/ch/bern-expo.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2551235&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=f2835f8cd16600c9&srepoch=1698932138&all_sr_blocks=6975404_376293428_2_2_0&highlighted_blocks=6975404_376293428_2_2_0&matching_block_id=6975404_376293428_2_2_0&sr_pri_blocks=6975404_376293428_2_2_0__19470&from_sustainable_property_sr=1&from=searchresults&map=1,Berne,"1,7 km du centre","8,0",Très bien ,"2 lits (1 canapé-lit, 1 grand lit double)",,457 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 203
