Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Lits Jumeaux,https://cf.bstatic.com/xdata/images/hotel/square600/33475675.webp?k=80abd65f15be83e203f71fc8f054ebe36a68ec73a0605775601fea810ff19db3&o=,Apartments Luxe Self Check in,https://www.booking.com/hotel/hr/apartments-luxe.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=110992108_105646027_2_0_0&highlighted_blocks=110992108_105646027_2_0_0&matching_block_id=110992108_105646027_2_0_0&sr_pri_blocks=110992108_105646027_2_0_0__3500&from=searchresults&map=1,Zagreb,"2,5 km du centre","8,0",Très bien ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,586 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,€ 35
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/157076018.webp?k=7be30b20b670fbed98dec5003d99f827e32c978f06a70950ff656dca09c1a8c1&o=,"""D&M"" Studio Apartments",https://www.booking.com/hotel/hr/155-ilica.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=346487401_173162092_2_0_0&highlighted_blocks=346487401_173162092_2_0_0&matching_block_id=346487401_173162092_2_0_0&sr_pri_blocks=346487401_173162092_2_0_0__6800&from=searchresults&map=1,Zagreb,"2,1 km du centre","9,2",Fabuleux  ,Hébergement géré par un particulier,Plus que 2 à ce prix sur notre site,55 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 68
Appartement,https://cf.bstatic.com/xdata/images/hotel/square600/495646814.webp?k=319886f2feed66c34551182aacda360510f42008ab032e497f40a42efd18bd32&o=,STUDIO APARTMAN NADA,https://www.booking.com/hotel/hr/studio-apartman-nada-zagreb.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=1084078701_381313034_2_0_0&highlighted_blocks=1084078701_381313034_2_0_0&matching_block_id=1084078701_381313034_2_0_0&sr_pri_blocks=1084078701_381313034_2_0_0__4560&from=searchresults&map=1,Zagreb,3 km du centre,"9,0",Fabuleux  ,Hébergement géré par un particulier,,1 expérience vécue,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,€ 46
Chambre Simple avec Salle de Bains ,https://cf.bstatic.com/xdata/images/hotel/square600/88741190.webp?k=4ade1c30b8e4facaccae33de50e14d7d025b7080d733f519fbc69794fa964a16&o=,Guest House Lucija,https://www.booking.com/hotel/hr/guest-house-lucija-zagreb.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=191131408_110573154_0_0_0&highlighted_blocks=191131408_110573154_0_0_0&matching_block_id=191131408_110573154_0_0_0&sr_pri_blocks=191131408_110573154_0_0_0__4500&from=searchresults&map=1,"Novi Zagreb, Zagreb",7 km du centre,"9,2",Fabuleux  ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,54 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 45
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/414114486.webp?k=6cc93062746524a89bcafc2bf4fce49db8a0cbe69c1f4c21e2028473d967c824&o=,Apartments Ella,https://www.booking.com/hotel/hr/apartments-ella-zagreb1.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=938196102_366077090_1_0_0&highlighted_blocks=938196102_366077090_1_0_0&matching_block_id=938196102_366077090_1_0_0&sr_pri_blocks=938196102_366077090_1_0_0__7321&from=searchresults&map=1,Zagreb,"2,7 km du centre","9,5",Exceptionnel ,Hébergement géré par un particulier,Plus que 1 à ce prix sur notre site,75 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 73
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square600/105668613.webp?k=47d4b6eef6968e9ea7c6955ebd4b8b125f79d736e10acf4df4a9c9b39499f64d&o=,Royal Apartments & Rooms,https://www.booking.com/hotel/hr/royal-apartments-amp-rooms.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=235328607_379090258_1_0_0&highlighted_blocks=235328607_379090258_1_0_0&matching_block_id=235328607_379090258_1_0_0&sr_pri_blocks=235328607_379090258_1_0_0__5385&from=searchresults&map=1,"Novi Zagreb, Zagreb","8,6 km du centre","7,1",Bien  ,1 grand lit double,Plus que 5 hébergements à ce prix sur notre site,994 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 54
Appartement,https://cf.bstatic.com/xdata/images/hotel/square600/155270545.webp?k=af698d2a9debcc5bb9f310f60b2182a228ad68f63e3beca6ff91594c95999e12&o=,Momo's Studio Apartment Zagreb,https://www.booking.com/hotel/hr/momo-39-s-studio-apartment-zagreb.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=386694301_229330662_2_0_0&highlighted_blocks=386694301_229330662_2_0_0&matching_block_id=386694301_229330662_2_0_0&sr_pri_blocks=386694301_229330662_2_0_0__4900&from=searchresults&map=1,Zagreb,"1,7 km du centre","8,9",Superbe ,Hébergement géré par un particulier,,178 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,€ 49
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/177040115.webp?k=5dc1c723e6a4b9401e98775d4a30da5f534de76ad941d19ebafea02b7f643049&o=,Lusso Zagreb,https://www.booking.com/hotel/hr/lusso-zagreb.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=450230102_136006393_2_0_0&highlighted_blocks=450230102_136006393_2_0_0&matching_block_id=450230102_136006393_2_0_0&sr_pri_blocks=450230102_136006393_2_0_0__7142&from=searchresults&map=1,"Upper Town – Medvescak, Zagreb","1,4 km du centre","7,9",Bien  ,Hébergement géré par un particulier,Plus que 1 à ce prix sur notre site,216 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,"€ 79€ 71
-10 %"
Chambre Double ou Lits Jumeaux Économique ,https://cf.bstatic.com/xdata/images/hotel/square600/297045073.webp?k=029992de323f2813628ecc5b22ff785ec5caaddb0dfe60d6fb7e5fe5fc633ca1&o=,Hotel Fala,https://www.booking.com/hotel/hr/fala.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=33891106_262879133_0_2_0&highlighted_blocks=33891106_262879133_0_2_0&matching_block_id=33891106_262879133_0_2_0&sr_pri_blocks=33891106_262879133_0_2_0__6910&from_sustainable_property_sr=1&from=searchresults&map=1,Zagreb,"2,2 km du centre","7,9",Bien  ,2 lits simples,Plus que 1 hébergement à ce prix sur notre site,1 887 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,"€ 77€ 69
-10 %"
Studio Supérieur,https://cf.bstatic.com/xdata/images/hotel/square600/346281983.webp?k=7a91821254f33adc46f24e068e30dacfaca695ee7531d925201ad20cb942f0e4&o=,MINT Boutique Studio Apartments 1,https://www.booking.com/hotel/hr/mint-boutique-apartments.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=378522003_199717825_2_0_0&highlighted_blocks=378522003_199717825_2_0_0&matching_block_id=378522003_199717825_2_0_0&sr_pri_blocks=378522003_199717825_2_0_0__9348&from=searchresults&map=1,"Lower Town, Zagreb",1 km du centre,"9,5",Exceptionnel ,Hébergement géré par un particulier,Plus que 1 à ce prix sur notre site,421 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Studio entier • 1 salle de bains • 1 cuisine • 26m²,"€ 117€ 93
-20 %"
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square600/130666627.webp?k=4617819748135fe913e18ba5fb11acb98fc85ed9cfaab34d741fd543433373e9&o=,Home Away From Home - Apartment Ilica,https://www.booking.com/hotel/hr/home-away-from-home-apartment-ilica.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=310341002_159441400_2_0_0&highlighted_blocks=310341002_159441400_2_0_0&matching_block_id=310341002_159441400_2_0_0&sr_pri_blocks=310341002_159441400_2_0_0__7000&from=searchresults&map=1,"Lower Town, Zagreb","0,9 km du centre","8,7",Superbe ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,163 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 très grand lit double, 1 canapé-lit)",€ 70
Chambre Lit King-Size Supérieure,https://cf.bstatic.com/xdata/images/hotel/square600/84135319.webp?k=fc462b7276da010dcd56b5e33fc52a9dffb4857f2c719e1d88434da36c8b6b27&o=,Hotel Puntijar,https://www.booking.com/hotel/hr/puntijar.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=62872905_116297203_1_1_0&highlighted_blocks=62872905_116297203_1_1_0&matching_block_id=62872905_116297203_1_1_0&sr_pri_blocks=62872905_116297203_1_1_0__9162&from=searchresults&map=1,Zagreb,"4,2 km du centre","8,8",Superbe ,1 très grand lit double,,927 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 92
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/84127991.webp?k=2bae367a657eefbe53cef8672b707b3883003ce9eddf97f9fdc76be8b2129bcb&o=,Guesthouse BED 4 YOU,https://www.booking.com/hotel/hr/bed-4-you-apartment.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=205013501_95225816_0_0_0&highlighted_blocks=205013501_95225816_0_0_0&matching_block_id=205013501_95225816_0_0_0&sr_pri_blocks=205013501_95225816_0_0_0__8362&from=searchresults&map=1,"Lower Town, Zagreb","0,8 km du centre","8,0",Très bien ,1 grand lit double,Plus que 4 à ce prix sur notre site,688 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,"€ 103€ 84
-19 %"
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/417160917.webp?k=cc742def78622d758232103f189e324dde323eed161c1e0b037253d071b8c094&o=,Odmor u Zagrebu,https://www.booking.com/hotel/hr/odmor-u-zagrebu.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=943955201_366554182_0_0_0&highlighted_blocks=943955201_366554182_0_0_0&matching_block_id=943955201_366554182_0_0_0&sr_pri_blocks=943955201_366554182_0_0_0__5000&from=searchresults&map=1,"Jarun, Zagreb","5,5 km du centre","9,7",Exceptionnel ,Hébergement géré par un particulier,,26 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 lit double, 1 canapé-lit)",€ 50
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/85350389.webp?k=c59b7a027979c345357a356ea2fa30414c4138b3cc16266c8b5429a5966682fa&o=,Gornji grad Apartman,https://www.booking.com/hotel/hr/uppertown.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=209725001_156368239_2_0_0&highlighted_blocks=209725001_156368239_2_0_0&matching_block_id=209725001_156368239_2_0_0&sr_pri_blocks=209725001_156368239_2_0_0__7000&from=searchresults&map=1,"Upper Town – Medvescak, Zagreb",400 m du centre,"8,5",Très bien ,"2 lits (1 canapé-lit, 1 grand lit double)",Plus que 1 à ce prix sur notre site,30 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 70
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/146414438.webp?k=39b4f7ff61c6b9c49cdcf73dc79f2e2c2f18dfdb1d892805c53e160d75067a2a&o=,Zola,https://www.booking.com/hotel/hr/zola.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=361030301_200084155_2_0_0&highlighted_blocks=361030301_200084155_2_0_0&matching_block_id=361030301_200084155_2_0_0&sr_pri_blocks=361030301_200084155_2_0_0__9020&from=searchresults&map=1,Zagreb,"6,1 km du centre",10,Exceptionnel ,Hébergement géré par un particulier,,3 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 90
Studio Lit King-Size,https://cf.bstatic.com/xdata/images/hotel/square600/484865105.webp?k=31904128ea21cf8ccf5bfbf69435271565527d23b3824c0cb9c20dea8fab625c&o=,Bright and Modern apartments in City Center,https://www.booking.com/hotel/hr/bright-and-modern-apartments-in-city-center.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=1061507602_378472895_2_0_0&highlighted_blocks=1061507602_378472895_2_0_0&matching_block_id=1061507602_378472895_2_0_0&sr_pri_blocks=1061507602_378472895_2_0_0__8400&from=searchresults&map=1,"Lower Town, Zagreb","0,9 km du centre","8,4",Très bien ,1 grand lit double,Plus que 1 à ce prix sur notre site,28 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Studio entier • 1 salle de bains • 23m²,"€ 120€ 84
-30 %"
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/478427561.webp?k=146c1a044b0c3a125f68455fb38ba4aa0a662d620f292f0e53d524a5cd32db9e&o=,Franko's Cozy Apartment with garage,https://www.booking.com/hotel/hr/frankos-cozy-apartment-with-garage.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=895557401_360101507_1_0_0&highlighted_blocks=895557401_360101507_1_0_0&matching_block_id=895557401_360101507_1_0_0&sr_pri_blocks=895557401_360101507_1_0_0__6480&from=searchresults&map=1,"Novi Zagreb, Zagreb","4,9 km du centre","9,8",Exceptionnel ,Hébergement géré par un particulier,Plus que 1 à ce prix sur notre site,80 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 65
Chambre Simple avec Salle de Bains ,https://cf.bstatic.com/xdata/images/hotel/square600/213346583.webp?k=6a88183dbcb0636d744643adb68b0b0612801545dc3540ce510a0af329129a8a&o=,Enter Rooms,https://www.booking.com/hotel/hr/enter-rooms.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=544992901_354079509_1_0_0&highlighted_blocks=544992901_354079509_1_0_0&matching_block_id=544992901_354079509_1_0_0&sr_pri_blocks=544992901_354079509_1_0_0__6800&from=searchresults&map=1,Zagreb,2 km du centre,"8,6",Superbe ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,135 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 68
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/49758649.webp?k=417f5cc609d7dedb0edb9aacecd24ca72970f1379fde258ef6d417bd072fbfe4&o=,Apartments Top Center,https://www.booking.com/hotel/hr/apartments-top-center.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=149&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=109750204_348587675_2_0_0&highlighted_blocks=109750204_348587675_2_0_0&matching_block_id=109750204_348587675_2_0_0&sr_pri_blocks=109750204_348587675_2_0_0__9000&from=searchresults&map=1,"Upper Town – Medvescak, Zagreb",150 m du centre,"7,9",Bien  ,Hébergement géré par un particulier,Plus que 1 à ce prix sur notre site,415 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 90
Appartement,https://cf.bstatic.com/xdata/images/hotel/square600/397241694.webp?k=9b4c15736ca099940f0ce173ac05b44aa322d6b3de449eda141325dd5f6d1f31&o=,Apartman Croatea,https://www.booking.com/hotel/hr/apartman-croatea.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-101579&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=150&sr_order=popularity&srpvid=6dd24c3ce1e101cf&srepoch=1698922274&all_sr_blocks=907219201_361789105_1_0_0&highlighted_blocks=907219201_361789105_1_0_0&matching_block_id=907219201_361789105_1_0_0&sr_pri_blocks=907219201_361789105_1_0_0__7110&from=searchresults&map=1,"Lower Town, Zagreb","1,3 km du centre","9,2",Fabuleux  ,Hébergement géré par un particulier,Plus que 1 à ce prix sur notre site,28 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 lit double, 1 canapé-lit)",€ 71
