Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square200/502457318.webp?k=9c6324644c42c3c3e3ec0d33eae01011d4df152964e1c91edf3444ef45348468&o=,Above The Sky - Flying Apartment,https://www.booking.com/hotel/sm/above-the-sky-fliyng-apartment.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=1098904401_382756786_2_1_0&highlighted_blocks=1098904401_382756786_2_1_0&matching_block_id=1098904401_382756786_2_1_0&sr_pri_blocks=1098904401_382756786_2_1_0__9570&from=searchresults&map=1,Saint-Marin,150 m du centre,,,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,Taxes et frais compris,1 lit double,€ 96
Chambre Double avec Balcon,https://cf.bstatic.com/xdata/images/hotel/square200/411286147.webp?k=4818a8144685a7161984bd3321abd4eba43ef2f730bfe98ffcc88ee4ba1cefeb&o=,Rainbow Hotel Depandance Joli,https://www.booking.com/hotel/sm/rainbow.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=932517003_380255803_2_42_0&highlighted_blocks=932517003_380255803_2_42_0&matching_block_id=932517003_380255803_2_42_0&sr_pri_blocks=932517003_380255803_2_42_0__9717&from_sustainable_property_sr=1&from=searchresults&map=1,Saint-Marin,350 m du centre,"8,1",Très bien ,1 grand lit double,Plus que 2 hébergements à ce prix sur notre site,142 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 97
Chambre Triple Confort,https://cf.bstatic.com/xdata/images/hotel/square200/131003776.webp?k=eb5a676364ac1f077dabc72c00dfbadb9ba4eb9a66a63f0dc3371a6507ed5e0f&o=,Hostaria da Lino,https://www.booking.com/hotel/sm/hostaria-da-lino.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=49600709_179808708_3_1_0&highlighted_blocks=49600709_179808708_3_1_0&matching_block_id=49600709_179808708_3_1_0&sr_pri_blocks=49600709_179808708_3_1_0__12045&from=searchresults&map=1,Saint-Marin,450 m du centre,"8,3",Très bien ,3 lits simples,Plus que 1 hébergement à ce prix sur notre site,1 319 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",3 lits simples,€ 120
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square200/106593247.webp?k=2b47cc88bc9fd380c85003cb884e228e355511c3dd5f871a174f9bd05d05a79b&o=,Agriturismo Le Bosche,https://www.booking.com/hotel/sm/agriturismo-le-bosche.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=119756501_361791227_0_1_0&highlighted_blocks=119756501_361791227_0_1_0&matching_block_id=119756501_361791227_0_1_0&sr_pri_blocks=119756501_361791227_0_1_0__11570&from_sustainable_property_sr=1&from=searchresults&map=1,Saint-Marin,"6,5 km du centre","9,4",Fabuleux  ,1 grand lit double,Plus que 1 hébergement à ce prix sur notre site,248 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 116
Chambre Triple Confort,https://cf.bstatic.com/xdata/images/hotel/square200/46681071.webp?k=6c8e0909a1c79e64c5fb1cf76ba988777b3c9603c2f89e99664810c683011e57&o=,La Casa Dei Boschi,https://www.booking.com/hotel/sm/la-casa-dei-boschi.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=130887501_240412017_2_1_0&highlighted_blocks=130887501_240412017_2_1_0&matching_block_id=130887501_240412017_2_1_0&sr_pri_blocks=130887501_240412017_2_1_0__9855&from=searchresults&map=1,Saint-Marin,"1,1 km du centre","8,1",Très bien ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,289 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","3 lits (2 lits simples, 1 très grand lit double)",€ 99
Chambre Quadruple,https://cf.bstatic.com/xdata/images/hotel/square200/277159641.webp?k=a1ef5cd18a4f669892e76d786b614959fddf387474a51930124f14b06aed565c&o=,Locanda Cantina Di Bacco,https://www.booking.com/hotel/sm/locanda-cantina-di-bacco-citta-di-san-marino.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=536703202_190507149_4_41_0&highlighted_blocks=536703202_190507149_4_41_0&matching_block_id=536703202_190507149_4_41_0&sr_pri_blocks=536703202_190507149_4_41_0__18610&from=searchresults&map=1,Saint-Marin,30 m du centre,"9,0",Fabuleux  ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,654 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","3 lits (1 lit double, 2 lits superposés)",€ 186
Chambre Quadruple avec Vue sur la Ville,https://cf.bstatic.com/xdata/images/hotel/square200/127525510.webp?k=78cd206de88ef42af8e80199671fad8e5119b7f2b4d5498693859daaa3575583&o=,Locanda Jole Alloggio,https://www.booking.com/hotel/sm/locanda-jole.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=304746001_174573465_2_0_0&highlighted_blocks=304746001_174573465_2_0_0&matching_block_id=304746001_174573465_2_0_0&sr_pri_blocks=304746001_174573465_2_0_0__13590&from_sustainable_property_sr=1&from=searchresults&map=1,Saint-Marin,40 m du centre,"8,4",Très bien ,Hébergement géré par un particulier,Plus que 2 hébergements à ce prix sur notre site,310 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 136
Chambre Double Deluxe - Vue sur Mer,https://cf.bstatic.com/xdata/images/hotel/square200/478298914.webp?k=4d8d8658a1f24238c420402489adfdf0a1b4b54ad5ef774e058f1006040c4de4&o=,San Marino Skyline - Suite Olimpio,https://www.booking.com/hotel/sm/san-marino-skyline-suite-olimpio.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=1046283801_376938384_1_1_0&highlighted_blocks=1046283801_376938384_1_1_0&matching_block_id=1046283801_376938384_1_1_0&sr_pri_blocks=1046283801_376938384_1_1_0__18610&from=searchresults&map=1,Saint-Marin,450 m du centre,"9,7",Exceptionnel ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,3 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 186
Chambre Lit King-Size Supérieure,https://cf.bstatic.com/xdata/images/hotel/square200/412048584.webp?k=b4aadd03b177cab06697a6216f5a522d037b7fb3257a7a5583bc298d7829b42a&o=,One Suite,https://www.booking.com/hotel/sm/one-suite.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=934291901_365530966_2_1_0&highlighted_blocks=934291901_365530966_2_1_0&matching_block_id=934291901_365530966_2_1_0&sr_pri_blocks=934291901_365530966_2_1_0__27550&from_sustainable_property_sr=1&from=searchresults&map=1,Saint-Marin,450 m du centre,"8,8",Superbe ,1 très grand lit double,Plus que 1 hébergement à ce prix sur notre site,25 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 276
Chambre Double Deluxe - Vue sur Mer,https://cf.bstatic.com/xdata/images/hotel/square200/477932606.webp?k=b8a451fb705ea3c32f706e4678669cef5f3d70cc92edc82a6ae0fb7524a112a6&o=,San Marino Skyline - Suite Virgilio,https://www.booking.com/hotel/sm/sanmarinoskyline.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-127864&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9c585bf153c5042e&srepoch=1698930277&all_sr_blocks=1045400301_380492060_1_1_0&highlighted_blocks=1045400301_380492060_1_1_0&matching_block_id=1045400301_380492060_1_1_0&sr_pri_blocks=1045400301_380492060_1_1_0__27602&from=searchresults&map=1,Saint-Marin,40 m du centre,,,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,"1 nuit, 1 adulte",Taxes et frais compris,Taxes et frais compris,1 grand lit double,€ 276
