Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square600/502247722.webp?k=dc43470db2bf3094c07bc7c534c1341fb5abfb3f732b29723a88e27c404c2f05&o=,Hotel Marina 2,https://www.booking.com/hotel/ro/marina2.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=687&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=1096588201_382549217_2_0_0&highlighted_blocks=1096588201_382549217_2_0_0&matching_block_id=1096588201_382549217_2_0_0&sr_pri_blocks=1096588201_382549217_2_0_0__22000&from=searchresults&map=1,"Sector 2, Bucarest","3,1 km du centre","9,0",Fabuleux  ,1 lit double,Plus que 4 hébergements à ce prix sur notre site,4 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 44
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/408557163.webp?k=ed11ef6f0f0553ed9354956534ba0de3095e0cf6bc9affb69dfd65cf3bc67cea&o=,Rin Grand Residence Apartaments Elen,https://www.booking.com/hotel/ro/apartamente-elen.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=688&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=927075601_364474289_4_0_0&highlighted_blocks=927075601_364474289_4_0_0&matching_block_id=927075601_364474289_4_0_0&sr_pri_blocks=927075601_364474289_4_0_0__36000&from=searchresults&map=1,"Sector 4, Bucarest","5,2 km du centre","5,9",Note ,Hébergement géré par un particulier,,25 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 lit double, 1 canapé-lit)",€ 73
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/449467722.webp?k=f546ff195118ea0d9f57c68b43d6ca6190ff91ebcf9b7bb8f19f6db363d85279&o=,BIAPARTHOTEL,https://www.booking.com/hotel/ro/biaparthotel.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=689&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=992008801_372169488_1_0_0&highlighted_blocks=992008801_372169488_1_0_0&matching_block_id=992008801_372169488_1_0_0&sr_pri_blocks=992008801_372169488_1_0_0__21600&from=searchresults&map=1,"Sector 4, Bucarest","5,2 km du centre","6,6",Note ,Hébergement géré par un particulier,,22 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 44
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/460509378.webp?k=a46c2eef2ad71b50b51b787e2da73d20a80642500e0115f02e38e41fcd72ac93&o=,Casa Flory,https://www.booking.com/hotel/ro/romantic-house-bucuresti.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=690&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=998646201_372778988_4_0_0&highlighted_blocks=998646201_372778988_4_0_0&matching_block_id=998646201_372778988_4_0_0&sr_pri_blocks=998646201_372778988_4_0_0__36000&from_sustainable_property_sr=1&from=searchresults&map=1,"Sector 2, Bucarest","3,1 km du centre","9,9",Exceptionnel ,Hébergement géré par un particulier,,11 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 lit double, 1 canapé-lit)",€ 73
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/275349939.webp?k=1698984a1af1e7f0dba86c370eec0bd7f2c60599106706121ebc30c2b735a15e&o=,Phoenix Studio,https://www.booking.com/hotel/ro/phoenix-studio.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=691&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=683882301_278562503_2_0_0&highlighted_blocks=683882301_278562503_2_0_0&matching_block_id=683882301_278562503_2_0_0&sr_pri_blocks=683882301_278562503_2_0_0__25000&from=searchresults&map=1,"Sector 3, Bucarest","6,9 km du centre","9,6",Exceptionnel ,Hébergement géré par un particulier,,49 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Studio entier • 1 salle de bains • 1 cuisine • 30m²,€ 51
Appartement 2 Chambres,https://cf.bstatic.com/xdata/images/hotel/square600/497845065.webp?k=60d0bc64555087f5e05c0cce9586e47874f68ccd4e0cdbbe6816483ea78865d1&o=,Apartament 3 camere LUX ultracentral Radisson,https://www.booking.com/hotel/ro/apartament-3-camere-lux-ultracentral-radisson.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=692&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=1080009201_380589632_1_0_0&highlighted_blocks=1080009201_380589632_1_0_0&matching_block_id=1080009201_380589632_1_0_0&sr_pri_blocks=1080009201_380589632_1_0_0__64224&from=searchresults&map=1,"Sector 1, Bucarest","1,1 km du centre","9,7",Exceptionnel ,Hébergement géré par un particulier,,4 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 grands lits doubles,€ 130
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/502802152.webp?k=bd881599f218aeca12e1eeebce4c4dd828012e5575ea253d7460bff5406f4a66&o=,Stylish Loft in Onix Residence,https://www.booking.com/hotel/ro/stylish-loft-in-onix-residence.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=693&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=1099721201_382832588_2_0_0&highlighted_blocks=1099721201_382832588_2_0_0&matching_block_id=1099721201_382832588_2_0_0&sr_pri_blocks=1099721201_382832588_2_0_0__44980&from=searchresults&map=1,"Sector 1, Bucarest","6,3 km du centre",,,1 grand lit double,,"1 nuit, 1 adulte",Taxes et frais compris,Taxes et frais compris,1 grand lit double,"€ 106€ 91
-14 %"
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/292726408.webp?k=2e0c335826b51a350265a07392875db060db441bebb73498927ac096e7158945&o=,Virtutii Residence,https://www.booking.com/hotel/ro/virtutii-residence.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=694&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=719302401_306899294_4_0_0&highlighted_blocks=719302401_306899294_4_0_0&matching_block_id=719302401_306899294_4_0_0&sr_pri_blocks=719302401_306899294_4_0_0__30568&from=searchresults&map=1,"Sector 6, Bucarest","5,2 km du centre","8,3",Très bien ,Hébergement géré par un particulier,,144 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 lit double, 1 canapé-lit)",€ 62
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/487620208.webp?k=adcdc47333fbdf631eae7a891f1ff30e40f5c6e5e5ed5b2aec6c5424234090b7&o=,Ovidiu relaxing place,https://www.booking.com/hotel/ro/ovidiu-relaxing-place.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=695&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=1065628901_378960544_1_0_0&highlighted_blocks=1065628901_378960544_1_0_0&matching_block_id=1065628901_378960544_1_0_0&sr_pri_blocks=1065628901_378960544_1_0_0__18000&from=searchresults&map=1,"Sector 4, Bucarest","4,6 km du centre","7,7",Bien  ,Hébergement géré par un particulier,,3 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 36
Appartement 1 Chambre,https://cf.bstatic.com/xdata/images/hotel/square600/83990863.webp?k=7b2bc96a668de194dafb44aa4d006bb4a1d78567d84d3cb26cff8eabf53a2a88&o=,Dream Residence 64,https://www.booking.com/hotel/ro/goga-apartament.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1153951&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=696&sr_order=popularity&srpvid=f462496fec9a00b8&srepoch=1698921014&all_sr_blocks=206713401_372230049_4_0_0&highlighted_blocks=206713401_372230049_4_0_0&matching_block_id=206713401_372230049_4_0_0&sr_pri_blocks=206713401_372230049_4_0_0__35000&from=searchresults&map=1,"Sector 3, Bucarest",2 km du centre,"7,9",Bien  ,"2 lits (1 canapé-lit, 1 grand lit double)",Plus que 1 à ce prix sur notre site,14 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 canapé-lit, 1 grand lit double)",€ 70
