Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Simple,https://cf2.bstatic.com/xdata/images/hotel/square200/501751075.webp?k=6490fa9d1901dc782c9877f9e8cf77abc8f68134d33dd8032e45832d44b27184&o=,City Hotel Ljubljana,https://www.booking.com/hotel/si/cityhotelljubljana.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=3950101_0_1_1_0&highlighted_blocks=3950101_0_1_1_0&matching_block_id=3950101_0_1_1_0&sr_pri_blocks=3950101_0_1_1_0__9906&from_sustainable_property_sr=1&from=searchresults&map=1,"Centre-ville de Ljubljana, Ljubljana",300 m du centre,"8,8",Superbe ,1 lit simple,,10 598 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 99
Chambre Double ou Lits Jumeaux Supérieure - Atrium,https://cf2.bstatic.com/xdata/images/hotel/square200/496586388.webp?k=7f210603577e6357406cb535b539e05f22a389f37bc0c16e2a42ac6c4c6eeb3d&o=,Occidental Ljubljana,https://www.booking.com/hotel/si/occidental-ljubljana.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=991740701_372148796_2_2_0&highlighted_blocks=991740701_372148796_2_2_0&matching_block_id=991740701_372148796_2_2_0&sr_pri_blocks=991740701_372148796_2_2_0__9993&from_sustainable_property_sr=1&from=searchresults&map=1,"Centre-ville de Ljubljana, Ljubljana",450 m du centre,"8,7",Superbe ,Plusieurs types de lits,Plus que 5 hébergements à ce prix sur notre site,215 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Plusieurs types de lits,€ 124€ 100-19 %
Hébergement Lit Queen-Size Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/286604927.webp?k=9f17ca2fd638207b997dadc0ac9a995ae15dae25fed862c0ee786ada0b4a336e&o=,"Holiday Inn Express - Ljubljana, an IHG Hotel",https://www.booking.com/hotel/si/holiday-inn-express-ljubljana.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=633185601_351170016_2_1_0&highlighted_blocks=633185601_351170016_2_1_0&matching_block_id=633185601_351170016_2_1_0&sr_pri_blocks=633185601_351170016_2_1_0__8213&from_sustainable_property_sr=1&from=searchresults&map=1,Ljubljana,"2,4 km du centre","8,8",Superbe ,1 lit double,,4 677 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 82
Chambre,https://cf2.bstatic.com/xdata/images/hotel/square200/61509815.webp?k=236ff56458e98ee1a826d33a449a1c209fd676ec32c4361cff10562ae2605801&o=,Radisson Blu Plaza Hotel Ljubljana,https://www.booking.com/hotel/si/plaza.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=38389610_94453952_1_33_0&highlighted_blocks=38389610_94453952_1_33_0&matching_block_id=38389610_94453952_1_33_0&sr_pri_blocks=38389610_94453952_1_33_0__11093&from=searchresults&map=1,Ljubljana,"3,8 km du centre","8,8",Superbe ,Types de lits : 1 lit double ou 2 lits simples,,7 671 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 111
Chambre Classique Lit Queen-Size,https://cf2.bstatic.com/xdata/images/hotel/square200/461633257.webp?k=58dae631f32f3cd3e8e1faf036a3600c149a0e339b954f77eaf669c950f7600d&o=,Four Points by Sheraton Ljubljana Mons,https://www.booking.com/hotel/si/mons.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=3952931_274564971_1_10_0&highlighted_blocks=3952931_274564971_1_10_0&matching_block_id=3952931_274564971_1_10_0&sr_pri_blocks=3952931_274564971_1_10_0__8713&from_sustainable_property_sr=1&from=searchresults&map=1,Ljubljana,"4,1 km du centre","8,9",Superbe ,1 grand lit double,,4 067 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 87
Chambre Exécutive Lit Queen-Size,https://cf2.bstatic.com/xdata/images/hotel/square200/138106471.webp?k=ebfabef9e91125b43c8215ce7457ef9b956cc257b65dcb5a62cb5e029df9da80&o=,Eurostars uHOTEL,https://www.booking.com/hotel/si/grand-union-business.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=3951301_367904070_2_2_0&highlighted_blocks=3951301_367904070_2_2_0&matching_block_id=3951301_367904070_2_2_0&sr_pri_blocks=3951301_367904070_2_2_0__10913&from_sustainable_property_sr=1&from=searchresults&map=1,"Centre-ville de Ljubljana, Ljubljana",200 m du centre,"8,5",Très bien ,1 grand lit double,,5 463 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 109
Chambre Double avec Lit d'Appoint,https://cf2.bstatic.com/xdata/images/hotel/square200/251288404.webp?k=5b44d44021f9db55ef0cfd59d11f1ed00e9553b33b9b3572ba2d320c66b54efb&o=,Urban Ring Hotel,https://www.booking.com/hotel/si/urban-ring.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=576957906_362037888_1_1_0&highlighted_blocks=576957906_362037888_1_1_0&matching_block_id=576957906_362037888_1_1_0&sr_pri_blocks=576957906_362037888_1_1_0__7313&from=searchresults&map=1,Ljubljana,"4,3 km du centre","9,1",Fabuleux  ,3 lits simples,,1 726 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",3 lits simples,€ 73
Chambre Deluxe Double ou Lits Jumeaux,https://cf2.bstatic.com/xdata/images/hotel/square200/489014857.webp?k=3dec80f2e9a63bfdd271bd00cd3142b097734dace9bba5c8904638899f57c151&o=,Austria Trend Hotel Ljubljana,https://www.booking.com/hotel/si/ljubljana.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=3995613_269319392_0_2_0&highlighted_blocks=3995613_269319392_0_2_0&matching_block_id=3995613_269319392_0_2_0&sr_pri_blocks=3995613_269319392_0_2_0__9646&from_sustainable_property_sr=1&from=searchresults&map=1,Ljubljana,"3,4 km du centre","9,0",Fabuleux  ,Types de lits : 1 lit double ou 2 lits simples,Plus que 5 hébergements à ce prix sur notre site,3 317 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 96
Chambre Double,https://cf2.bstatic.com/xdata/images/hotel/square200/242623919.webp?k=bba4e0d99f14e34ad40970d1515703542782af0a96765c7d52f84eb66c4b2e7a&o=,"InterContinental - Ljubljana, an IHG Hotel",https://www.booking.com/hotel/si/intercontinental-ljubljana.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=229798907_382579097_2_34_0&highlighted_blocks=229798907_382579097_2_34_0&matching_block_id=229798907_382579097_2_34_0&sr_pri_blocks=229798907_382579097_2_34_0__19813&from_sustainable_property_sr=1&from=searchresults&map=1,"Centre-ville de Ljubljana, Ljubljana","0,6 km du centre","8,9",Superbe ,2 lits doubles,,2 005 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits doubles,€ 198
Cabine Lit Simple,https://cf2.bstatic.com/xdata/images/hotel/square200/435255235.webp?k=05b515abaa89dfd5f72489c83b73d8059386244c9793b9046b888d87234541c7&o=,Sleep&Go Hostel Ljubljana,https://www.booking.com/hotel/si/sleep-amp-go-hostel-ljubljana.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-87271&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cc936040443f00ee&srepoch=1698932485&all_sr_blocks=914114401_362808281_0_0_0&highlighted_blocks=914114401_362808281_0_0_0&matching_block_id=914114401_362808281_0_0_0&sr_pri_blocks=914114401_362808281_0_0_0__1800&from=searchresults&map=1,Ljubljana,"2,3 km du centre","7,6",Bien  ,1 lit simple,,810 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 18
