Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Économique,https://cf.bstatic.com/xdata/images/hotel/square600/451922270.webp?k=29dace5d3f5495e4f48501173d225e6f00f193ca151ce331b799f68cadfcbb61&o=,Hotel Bristol Berlin,https://www.booking.com/hotel/de/kempinskibristolberlin.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934727&all_sr_blocks=6066428_110158385_1_2_0&highlighted_blocks=6066428_110158385_1_2_0&matching_block_id=6066428_110158385_1_2_0&sr_pri_blocks=6066428_110158385_1_2_0__13760&from_sustainable_property_sr=1&from=searchresults&map=1,"Charlottenburg-Wilmersdorf, Berlin","3,7 km du centre","7,9",Bien  ,1 grand lit double,Plus que 5 hébergements à ce prix sur notre site,3 605 expériences vécues,Des frais supplémentaires peuvent s'appliquer,"1 nuit, 1 adulte",1 grand lit double,€ 172€ 138-20 %
Chambre Double Deluxe - Vue sur Ville,https://cf.bstatic.com/xdata/images/hotel/square600/430820023.webp?k=aff43689bb75b90644692fe0400f1d7a2bfe7c119e05496970b3a531eaaeece9&o=,The Westin Grand Berlin,https://www.booking.com/hotel/de/westingrand.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=174&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934727&all_sr_blocks=6162323_246420421_1_2_0&highlighted_blocks=6162323_246420421_1_2_0&matching_block_id=6162323_246420421_1_2_0&sr_pri_blocks=6162323_246420421_1_2_0__24045&from_sustainable_property_sr=1&from=searchresults&map=1,"Mitte, Berlin","0,8 km du centre","8,6",Superbe ,1 très grand lit double,Plus que 5 hébergements à ce prix sur notre site,5 326 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 240
Studio,https://cf.bstatic.com/xdata/images/hotel/square600/289273997.webp?k=6933440dcf427b0bcf9f3c0282f3e0755f09592af225a3d038c15913fe1ffc56&o=,Nena Apartments - Kreuzberg 61,https://www.booking.com/hotel/de/orbis-aparthotel-berlin-kreuzberg.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934727&all_sr_blocks=643709901_263865506_2_0_0&highlighted_blocks=643709901_263865506_2_0_0&matching_block_id=643709901_263865506_2_0_0&sr_pri_blocks=643709901_263865506_2_0_0__12000&from_sustainable_property_sr=1&from=searchresults&map=1,"Arrondissement de Friedrichshain-Kreuzberg, Berlin","2,6 km du centre","8,0",Très bien ,1 grand lit double,,2 140 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Studio entier • 1 salle de bains • 1 cuisine • 16m²,€ 120
Chambre Simple Économique,https://cf.bstatic.com/xdata/images/hotel/square600/349955050.webp?k=3461bfb6264dedb18dfac46ad10dcbcc4216b9efa3470517656ba09f01b8f0bb&o=,Märkischer Hof Hotel,https://www.booking.com/hotel/de/markischer-hof-berlin1.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=671723311_374000395_0_0_0&highlighted_blocks=671723311_374000395_0_0_0&matching_block_id=671723311_374000395_0_0_0&sr_pri_blocks=671723311_374000395_0_0_0__5500&from=searchresults&map=1,"Mitte, Berlin","1,4 km du centre","4,0",Note ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,1 976 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 55
Chambre Simple Confort,https://cf.bstatic.com/xdata/images/hotel/square600/170920460.webp?k=dcc81feb1b0e7c85f8be6c1ed73e18a5e7a983d2edad4d2fbbf9d2be2102e946&o=,Hotel City Green Berlin,https://www.booking.com/hotel/de/city-green-berlin.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=177&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=286322503_124271527_1_2_0&highlighted_blocks=286322503_124271527_1_2_0&matching_block_id=286322503_124271527_1_2_0&sr_pri_blocks=286322503_124271527_1_2_0__7980&from_sustainable_property_sr=1&from=searchresults&map=1,"Treptow-Köpenick, Berlin","17,4 km du centre","7,9",Bien  ,1 lit simple,,2 137 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 80
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square600/180945350.webp?k=0f212cc484821935d6d1b4ca6fb2a2f612b04172c33347ac4e16f770319748cb&o=,Hotel Villa Konstanz,https://www.booking.com/hotel/de/hauskonstanz.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=178&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6091201_352799809_0_1_0&highlighted_blocks=6091201_352799809_0_1_0&matching_block_id=6091201_352799809_0_1_0&sr_pri_blocks=6091201_352799809_0_1_0__8900&from=searchresults&map=1,"Charlottenburg-Wilmersdorf, Berlin","5,5 km du centre","7,3",Bien  ,1 lit simple,Plus que 1 hébergement à ce prix sur notre site,844 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 89
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square600/293390744.webp?k=527d76e50e0dc79b09ec9d438d51023c75c7d6006d37faefe4217df63db6c85c&o=,ibis Berlin City Nord,https://www.booking.com/hotel/de/ibisberlinreinickend.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=179&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6171208_376298053_2_2_0&highlighted_blocks=6171208_376298053_2_2_0&matching_block_id=6171208_376298053_2_2_0&sr_pri_blocks=6171208_376298053_2_2_0__10700&from_sustainable_property_sr=1&from=searchresults&map=1,"Reinickendorf, Berlin","6,6 km du centre","6,7",Note ,1 lit double,Plus que 7 hébergements à ce prix sur notre site,1 655 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 107
Chambre Simple Standard,https://cf.bstatic.com/xdata/images/hotel/square600/232124336.webp?k=732703d24711ded86c02a82f398aa08aba11a79f3d171f2eed1f787fb7667d73&o=,Classik Hotel Alexander Plaza,https://www.booking.com/hotel/de/alexander-plaza.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6272339_0_1_0_0&highlighted_blocks=6272339_0_1_0_0&matching_block_id=6272339_0_1_0_0&sr_pri_blocks=6272339_0_1_0_0__14355&from_sustainable_property_sr=1&from=searchresults&map=1,"Mitte, Berlin",2 km du centre,"8,5",Très bien ,1 lit simple,,2 461 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 144
Chambre Simple Économique,https://cf.bstatic.com/xdata/images/hotel/square600/188551497.webp?k=d4382eeea28353b2d865d95c7a883d61de55c32d5eb797b97890f58129951096&o=,Les Nations,https://www.booking.com/hotel/de/les-nations.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=181&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6614316_0_1_0_0&highlighted_blocks=6614316_0_1_0_0&matching_block_id=6614316_0_1_0_0&sr_pri_blocks=6614316_0_1_0_0__9394&from_sustainable_property_sr=1&from=searchresults&map=1,"Mitte, Berlin","3,1 km du centre","8,3",Très bien ,1 lit simple,,1 083 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 94
Chambre Double avec 2 Lits Simples,https://cf.bstatic.com/xdata/images/hotel/square600/158360350.webp?k=459621da110aa39363e1fe4ff6e37527245cd47e91c848b89581da6e09042c66&o=,Best Western Hotel am Spittelmarkt,https://www.booking.com/hotel/de/am-spittelmarkt.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=182&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=7330711_266171723_2_2_0&highlighted_blocks=7330711_266171723_2_2_0&matching_block_id=7330711_266171723_2_2_0&sr_pri_blocks=7330711_266171723_2_2_0__12810&from_sustainable_property_sr=1&from=searchresults&map=1,"Mitte, Berlin","2,1 km du centre","8,0",Très bien ,2 lits simples,Plus que 5 hébergements à ce prix sur notre site,4 337 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,€ 128
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square600/79406494.webp?k=bf601dec700ee746b9878e4b5f1e29d006bc5ab95ed21f195620bd071e260923&o=,Hotel Hansablick,https://www.booking.com/hotel/de/hansablick.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=183&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6604001_322741865_1_2_0&highlighted_blocks=6604001_322741865_1_2_0&matching_block_id=6604001_322741865_1_2_0&sr_pri_blocks=6604001_322741865_1_2_0__9900&from_sustainable_property_sr=1&from=searchresults&map=1,"Mitte, Berlin","2,7 km du centre","8,3",Très bien ,1 lit simple,Plus que 1 hébergement à ce prix sur notre site,1 303 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 99
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square600/486520756.webp?k=c6527e6fb5c31182e9d987ee07c5157c66c51647514114ef532684c6678a4b88&o=,NEW! limehome Berlin Stresemannstr,https://www.booking.com/hotel/de/limehome-berlin-stresemannstr.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=184&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=1034736608_376054389_1_0_0&highlighted_blocks=1034736608_376054389_1_0_0&matching_block_id=1034736608_376054389_1_0_0&sr_pri_blocks=1034736608_376054389_1_0_0__9525&from_sustainable_property_sr=1&from=searchresults&map=1,"Arrondissement de Friedrichshain-Kreuzberg, Berlin","1,8 km du centre","8,4",Très bien ,1 grand lit double,Plus que 1 hébergement à ce prix sur notre site,58 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 95
Chambre Double Supérieure,https://cf.bstatic.com/xdata/images/hotel/square600/474954220.webp?k=36fb5fd8e98f710f514617a5f9400f0ffbc69c21e7c7270f42e4e57222f32902&o=,LOGINN Hotel Berlin Airport,https://www.booking.com/hotel/de/loginn-berlin-airport.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=185&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=873589301_356174023_2_0_0&highlighted_blocks=873589301_356174023_2_0_0&matching_block_id=873589301_356174023_2_0_0&sr_pri_blocks=873589301_356174023_2_0_0__8269&from_sustainable_property_sr=1&from=searchresults&map=1,"Treptow-Köpenick, Berlin","17,2 km du centre","8,4",Très bien ,1 grand lit double,,1 170 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 83
Studio Standard,https://cf.bstatic.com/xdata/images/hotel/square600/473088156.webp?k=1bfa7a13ec90dbcb71d81f6783ec92a4414a31f7dd5d1ba66e92e5cda02eb5eb&o=,ipartment Berlin Mitte,https://www.booking.com/hotel/de/ipartment-berlin-mitte.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=1034467203_376036798_1_0_0&highlighted_blocks=1034467203_376036798_1_0_0&matching_block_id=1034467203_376036798_1_0_0&sr_pri_blocks=1034467203_376036798_1_0_0__13524&from_sustainable_property_sr=1&from=searchresults&map=1,"Mitte, Berlin","3,3 km du centre","8,3",Très bien ,1 grand lit double,Plus que 1 à ce prix sur notre site,10 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Studio entier • 1 salle de bains • 1 cuisine • 26m²,€ 159€ 135-15 %
Chambre Triple Familiale,https://cf.bstatic.com/xdata/images/hotel/square600/186782077.webp?k=9087b959413a049bd65fa10b49509d9b668e58c90cec55b3aca4504d846cd19c&o=,Hotel-Pension Rheingold am Kurfürstendamm,https://www.booking.com/hotel/de/rheingold.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=187&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6072406_338447277_1_0_0&highlighted_blocks=6072406_338447277_1_0_0&matching_block_id=6072406_338447277_1_0_0&sr_pri_blocks=6072406_338447277_1_0_0__6200&from=searchresults&map=1,"Charlottenburg-Wilmersdorf, Berlin","4,8 km du centre","7,1",Bien  ,3 lits simples,Plus que 1 hébergement à ce prix sur notre site,837 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",3 lits simples,€ 62
Chambre Simple Confort,https://cf.bstatic.com/xdata/images/hotel/square600/25888659.webp?k=fb5a711c9d9a2fbedd08098a4fcd939ee0e3e0ca89b9cc069f238437cd485e9a&o=,Hotel Karlshorst,https://www.booking.com/hotel/de/thang-long-restaurant.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6344001_91904694_0_2_0&highlighted_blocks=6344001_91904694_0_2_0&matching_block_id=6344001_91904694_0_2_0&sr_pri_blocks=6344001_91904694_0_2_0__5699&from=searchresults&map=1,"Lichtenberg, Berlin","10,7 km du centre","6,9",Note ,1 lit simple,Plus que 6 hébergements à ce prix sur notre site,1 520 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 57
Chambre Simple avec Toilettes Communes,https://cf.bstatic.com/xdata/images/hotel/square600/18264160.webp?k=86dc332b3d03b066b6e725f38041ef779be27514a14a8dd5d94ee4b29a8d345f&o=,Hotel Graf Pückler,https://www.booking.com/hotel/de/hotelgrafpuckler.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=189&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6220602_88921395_0_1_0&highlighted_blocks=6220602_88921395_0_1_0&matching_block_id=6220602_88921395_0_1_0&sr_pri_blocks=6220602_88921395_0_1_0__6500&from=searchresults&map=1,"Mitte, Berlin","2,9 km du centre","7,8",Bien  ,1 lit simple,Plus que 2 hébergements à ce prix sur notre site,1 442 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 65
Chambre Standard Lit Queen-Size,https://cf.bstatic.com/xdata/images/hotel/square600/438793434.webp?k=e6f8cdc3e06a76ad478f59acefe53dfee368ac31fe84b78b0983cd85f1ba5e0c&o=,"Holiday Inn Express Berlin City Centre, an IHG Hotel",https://www.booking.com/hotel/de/expressbyholidayinnberlin.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=190&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6205924_266494796_2_1_0&highlighted_blocks=6205924_266494796_2_1_0&matching_block_id=6205924_266494796_2_1_0&sr_pri_blocks=6205924_266494796_2_1_0__14595&from_sustainable_property_sr=1&from=searchresults&map=1,"Arrondissement de Friedrichshain-Kreuzberg, Berlin","1,7 km du centre","8,1",Très bien ,1 grand lit double,,10 286 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 146
Chambre Double Standard,https://cf.bstatic.com/xdata/images/hotel/square600/85160596.webp?k=5fd1f7d363f6daa4e1e5a97a928fb28f056d56bfc29acf89031cf180c4b6f88a&o=,Safestay Berlin Kurfurstendamm,https://www.booking.com/hotel/de/aubergech.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=191&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=6017721_94279260_0_0_0&highlighted_blocks=6017721_94279260_0_0_0&matching_block_id=6017721_94279260_0_0_0&sr_pri_blocks=6017721_94279260_0_0_0__8796&from_sustainable_property_sr=1&from=searchresults&map=1,"Arrondissement de Tempelhof-Schöneberg, Berlin","2,9 km du centre","7,6",Bien  ,1 lit double,Plus que 2 hébergements à ce prix sur notre site,2 277 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 88
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square600/86572798.webp?k=9fbabfb35729fc5361fe9b5f2d634a78cc81455974d7371de95cf99cff41b912&o=,Hotel Europa City,https://www.booking.com/hotel/de/europa-city.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=192&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=7486601_107960826_1_2_0&highlighted_blocks=7486601_107960826_1_2_0&matching_block_id=7486601_107960826_1_2_0&sr_pri_blocks=7486601_107960826_1_2_0__5900&from=searchresults&map=1,"Charlottenburg-Wilmersdorf, Berlin","4,8 km du centre","6,6",Note ,1 lit simple,Plus que 2 hébergements à ce prix sur notre site,2 911 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 59
Lit Simple dans Dortoir Mixte 8 Lits avec Salle de Bains Commune ,https://cf.bstatic.com/xdata/images/hotel/square600/324711290.webp?k=81e358eedfd29c61cdf39ef675241f4d509412a783e937584acb636929f9d6ce&o=,Three Little Pigs Hostel - Your Berlin Castle,https://www.booking.com/hotel/de/three-little-pigs-hostel.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=193&sr_order=popularity&srpvid=d900648ad59e0204&srepoch=1698934734&all_sr_blocks=7784115_86215367_0_2_0&highlighted_blocks=7784115_86215367_0_2_0&matching_block_id=7784115_86215367_0_2_0&sr_pri_blocks=7784115_86215367_0_2_0__2400&from_sustainable_property_sr=1&from=searchresults&map=1,"Arrondissement de Friedrichshain-Kreuzberg, Berlin","1,6 km du centre","8,0",Très bien ,1 lit superposé,,4 825 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 24
