Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/232797742.webp?k=62be30d14b3bb7a1171edf699bcf0373a60d79bcf2a9f7deb5042ae550985d60&o=,"Radisson Blu Carlton Hotel, Bratislava",https://www.booking.com/hotel/sk/radisson-sas-carlton.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=2412610_95147968_1_2_0&highlighted_blocks=2412610_95147968_1_2_0&matching_block_id=2412610_95147968_1_2_0&sr_pri_blocks=2412610_95147968_1_2_0__13940&from_sustainable_property_sr=1&from=searchresults&map=1,"Staré Mesto, Bratislava",200 m du centre,"9,0",Fabuleux  ,Types de lits : 1 lit double ou 2 lits simples,,4 453 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 139
Chambre Double ou Lits Jumeaux,https://cf2.bstatic.com/xdata/images/hotel/square200/248662680.webp?k=7d328842c38a9049e71fc5f0abfac69e8649b7a7682a8d420e2dd273c1117024&o=,Aviator Garni Hotel Bratislava,https://www.booking.com/hotel/sk/aviator-bratislava.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=56757201_371221643_2_0_0&highlighted_blocks=56757201_371221643_2_0_0&matching_block_id=56757201_371221643_2_0_0&sr_pri_blocks=56757201_371221643_2_0_0__6200&from=searchresults&map=1,"Ruzinov, Bratislava","6,9 km du centre","7,9",Bien  ,Types de lits : 1 lit double ou 2 lits simples,Plus que 3 hébergements à ce prix sur notre site,2 532 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Types de lits : 1 lit double ou 2 lits simples,€ 62
Chambre Simple Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/302047430.webp?k=10c4bbfaf6855f4dd95a1de7b4aa55e8e9b4ca8999c5bad3cd374538e2de287f&o=,Hotel Tatra,https://www.booking.com/hotel/sk/tatra.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=2410001_201267197_0_1_0&highlighted_blocks=2410001_201267197_0_1_0&matching_block_id=2410001_201267197_0_1_0&sr_pri_blocks=2410001_201267197_0_1_0__9950&from=searchresults&map=1,"Staré Mesto, Bratislava","0,7 km du centre","8,5",Très bien ,1 lit simple,Plus que 5 hébergements à ce prix sur notre site,4 059 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 123€ 100-19 %
Chambre Standard Lit Queen-Size,https://cf2.bstatic.com/xdata/images/hotel/square200/273014304.webp?k=6419584a8a8b03b810f51830c6191b89b70d40a93ab5c9aee2cff285ab4d08e9&o=,"Crowne Plaza Bratislava, an IHG Hotel",https://www.booking.com/hotel/sk/hotelforem.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=2400119_87374581_1_34_0&highlighted_blocks=2400119_87374581_1_34_0&matching_block_id=2400119_87374581_1_34_0&sr_pri_blocks=2400119_87374581_1_34_0__12850&from_sustainable_property_sr=1&from=searchresults&map=1,"Staré Mesto, Bratislava",500 m du centre,"8,5",Très bien ,1 grand lit double,,2 007 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 129
Chambre Double ou Lits Jumeaux (1 Adulte),https://cf2.bstatic.com/xdata/images/hotel/square200/23049185.webp?k=8819fd325af20dc02185637be8841aed2e8db04aa027cf8ec7b077addc0ab731&o=,Luxury Garni Hotel Brix,https://www.booking.com/hotel/sk/brix.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=2685101_95150633_0_2_0&highlighted_blocks=2685101_95150633_0_2_0&matching_block_id=2685101_95150633_0_2_0&sr_pri_blocks=2685101_95150633_0_2_0__7000&from=searchresults&map=1,"Nove Mesto, Bratislava","2,8 km du centre","8,6",Superbe ,1 très grand lit double,Plus que 3 hébergements à ce prix sur notre site,1 206 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 70
Lit dans Dortoir Mixte de 6 Lits,https://cf2.bstatic.com/xdata/images/hotel/square200/323066976.webp?k=0d35f8df3fe2446f6d4683862ea91444c2ede1c52b4c8c884b7cca52efe95b05&o=,Safestay Bratislava Presidential Palace,https://www.booking.com/hotel/sk/dream-hostel-bratislava.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=220045602_104423209_0_2_0&highlighted_blocks=220045602_104423209_0_2_0&matching_block_id=220045602_104423209_0_2_0&sr_pri_blocks=220045602_104423209_0_2_0__2067&from_sustainable_property_sr=1&from=searchresults&map=1,"Staré Mesto, Bratislava","1,2 km du centre","7,8",Bien  ,1 lit superposé,Plus que 5 lits à ce prix sur notre site,3 221 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 21
Chambre 1 Lit King-Size Standard - Vue sur Ville,https://cf2.bstatic.com/xdata/images/hotel/square200/433331885.webp?k=f82bdd0137dcc4f65af98287e47dda3f63b7baf4860163ffb08e1719a67bb364&o=,AC Hotel by Marriott Bratislava Old Town,https://www.booking.com/hotel/sk/ac-bratislava-marriott-old-town.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=17522111_91464814_2_2_0&highlighted_blocks=17522111_91464814_2_2_0&matching_block_id=17522111_91464814_2_2_0&sr_pri_blocks=17522111_91464814_2_2_0__11600&from_sustainable_property_sr=1&from=searchresults&map=1,"Staré Mesto, Bratislava","0,5 km du centre","8,8",Superbe ,1 très grand lit double,,2 885 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 116
Lit dans Dortoir Mixte de 8 Lits ,https://cf2.bstatic.com/xdata/images/hotel/square200/403468962.webp?k=63a2d04ad1f5c1b37b275a90b4e99287efc9c56a1dc0cec1ef1d1c95ac1b5911&o=,Urban Elephants Hostel,https://www.booking.com/hotel/sk/urban-elephants-hostel.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=614657713_361406640_1_32_0&highlighted_blocks=614657713_361406640_1_32_0&matching_block_id=614657713_361406640_1_32_0&sr_pri_blocks=614657713_361406640_1_32_0__1744&from_sustainable_property_sr=1&from=searchresults&map=1,"Staré Mesto, Bratislava",400 m du centre,"8,2",Très bien ,1 lit superposé,,2 685 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 17
Chambre Double Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/23570180.webp?k=ba0456c32d9dfbf8dd3eaac8b9eeeb252c7b88d43e87bd6cd437f14a98049cd2&o=,Hotel Blue Bratislava,https://www.booking.com/hotel/sk/blue-bratislava.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=2412003_95147965_1_1_0&highlighted_blocks=2412003_95147965_1_1_0&matching_block_id=2412003_95147965_1_1_0&sr_pri_blocks=2412003_95147965_1_1_0__7300&from_sustainable_property_sr=1&from=searchresults&map=1,"Nove Mesto, Bratislava","3,7 km du centre","8,0",Très bien ,1 très grand lit double,,1 111 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 73
Chambre Double Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/56362120.webp?k=3e5d40c4af763368d56f7fdb4d2bdb8f87d7839927e0b2d35f6306680765a5f8&o=,Hotel Bratislava,https://www.booking.com/hotel/sk/city-bratislava.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-840999&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=3d645fd35f4e00ce&srepoch=1698932266&all_sr_blocks=2405410_375418540_1_1_0&highlighted_blocks=2405410_375418540_1_1_0&matching_block_id=2405410_375418540_1_1_0&sr_pri_blocks=2405410_375418540_1_1_0__8400&from=searchresults&map=1,"Ruzinov, Bratislava","4,5 km du centre","7,6",Bien  ,1 grand lit double,,2 810 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 84
