Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Grand Appartement 1 Chambre,https://cf2.bstatic.com/xdata/images/hotel/square200/125997102.webp?k=0e1a0ea498bda4a1ecc1ec491cbb2a2d5fcc1076ab96650b466c27aed197d866&o=,Trianon Borgo Pio Aparthotel,https://www.booking.com/hotel/it/borgo-pio-2000.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=8532402_381547097_4_1_0&highlighted_blocks=8532402_381547097_4_1_0&matching_block_id=8532402_381547097_4_1_0&sr_pri_blocks=8532402_381547097_4_1_0__50600&from_sustainable_property_sr=1&from=searchresults&map=1,"Vaticano Prati, Rome",500 m de : Vatican,"8,9",Superbe ,2 grands lits doubles,Plus que 2 à ce prix sur notre site,1 092 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 grands lits doubles,€ 506
Chambre Simple,https://cf2.bstatic.com/xdata/images/hotel/square200/351187887.webp?k=8076b2d5e2c02b21f92e26033223378e712a9f9f3bfc70f0365ec85cf3da616a&o=,I Mulini A Vento,https://www.booking.com/hotel/it/i-mulini-a-vento-b-amp-b.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=58545603_136900180_0_2_0&highlighted_blocks=58545603_136900180_0_2_0&matching_block_id=58545603_136900180_0_2_0&sr_pri_blocks=58545603_136900180_0_2_0__9253&from=searchresults&map=1,"Vaticano Prati, Rome","0,8 km de : Vatican","8,7",Superbe ,Hébergement géré par un particulier,Plus que 1 hébergement à ce prix sur notre site,556 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 93
Chambre Simple,https://cf2.bstatic.com/xdata/images/hotel/square200/76782991.webp?k=d96dee1678ee848a72bb502792e951d06e41ffb742ddaaffa498885bfa929349&o=,Hotel Emmaus,https://www.booking.com/hotel/it/emmaus.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=8196001_0_1_1_0&highlighted_blocks=8196001_0_1_1_0&matching_block_id=8196001_0_1_1_0&sr_pri_blocks=8196001_0_1_1_0__5959&from=searchresults&map=1,"Vaticano Prati, Rome",350 m de : Vatican,"7,5",Bien  ,1 lit simple,,1 166 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 60
Chambre Double ou Lits Jumeaux Deluxe - Vue sur Ville ,https://cf2.bstatic.com/xdata/images/hotel/square200/276078754.webp?k=9f54deb280d260aa5624607a11caa383d4d2d9c723ba51e3fc791a4bf61d9009&o=,Residenza Palline,https://www.booking.com/hotel/it/residenza-palline.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=415475701_352049583_1_0_0&highlighted_blocks=415475701_352049583_1_0_0&matching_block_id=415475701_352049583_1_0_0&sr_pri_blocks=415475701_352049583_1_0_0__16540&from=searchresults&map=1,"Vaticano Prati, Rome",300 m de : Vatican,"8,5",Très bien ,1 grand lit double,Plus que 2 hébergements à ce prix sur notre site,649 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 165
Chambre Simple,https://cf2.bstatic.com/xdata/images/hotel/square200/94962364.webp?k=69be87fe202289d5123b125d6e497570c74f647b22fa82ab4bc34320ffaac34d&o=,Hotel Arcangelo,https://www.booking.com/hotel/it/arcangelo-roma.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=8780207_88160264_0_1_0&highlighted_blocks=8780207_88160264_0_1_0&matching_block_id=8780207_88160264_0_1_0&sr_pri_blocks=8780207_88160264_0_1_0__19230&from=searchresults&map=1,"Vaticano Prati, Rome","0,8 km de : Vatican","7,7",Bien  ,1 lit simple,Plus que 3 hébergements à ce prix sur notre site,1 216 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 192
Chambre Double,https://cf2.bstatic.com/xdata/images/hotel/square200/14201222.webp?k=f0abb79fdfde2c434a0067a3b07aac343e92c65ea95fecd42e453dd89b9b77cb&o=,Hotel Adriatic,https://www.booking.com/hotel/it/adriatic.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=24728101_295419111_2_0_0&highlighted_blocks=24728101_295419111_2_0_0&matching_block_id=24728101_295419111_2_0_0&sr_pri_blocks=24728101_295419111_2_0_0__19400&from_sustainable_property_sr=1&from=searchresults&map=1,"Vaticano Prati, Rome","0,5 km de : Vatican","7,1",Bien  ,Plusieurs types de lits,Plus que 2 hébergements à ce prix sur notre site,796 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Plusieurs types de lits,€ 194
Chambre Double Standard,https://cf2.bstatic.com/xdata/images/hotel/square200/230629754.webp?k=5e735ad50afc778249c389ac7683b5d1f7b2c4536e1492c51abe8fb2bcd4335d&o=,Vatican Palace Suites by Premium Suites Collection,https://www.booking.com/hotel/it/vatican-palace-suites.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=583051602_361068550_1_0_0&highlighted_blocks=583051602_361068550_1_0_0&matching_block_id=583051602_361068550_1_0_0&sr_pri_blocks=583051602_361068550_1_0_0__19582&from_sustainable_property_sr=1&from=searchresults&map=1,"Vaticano Prati, Rome","0,8 km de : Vatican","8,9",Superbe ,1 grand lit double,Plus que 1 hébergement à ce prix sur notre site,577 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,"€ 238€ 196
-18 %"
Chambre Lits Jumeaux,https://cf2.bstatic.com/xdata/images/hotel/square200/272434836.webp?k=fc8a838e6fcf38c02315214d6f826d6a60be4a3cea93cc3dc81df05ef1be16bc&o=,VaticanRome,https://www.booking.com/hotel/it/vaticanrome.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=682179102_278137799_1_0_0&highlighted_blocks=682179102_278137799_1_0_0&matching_block_id=682179102_278137799_1_0_0&sr_pri_blocks=682179102_278137799_1_0_0__21310&from_sustainable_property_sr=1&from=searchresults&map=1,"Vaticano Prati, Rome","0,6 km de : Vatican","7,7",Bien  ,Hébergement géré par un particulier,Plus que 2 hébergements à ce prix sur notre site,254 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 213
Chambre Double ou Lits Jumeaux,https://cf2.bstatic.com/xdata/images/hotel/square200/331556829.webp?k=3cec7093b5720caa9f719ab33625711d3c56e0bb7d09d857863335e746e8ebb0&o=,Camplus San Pietro,https://www.booking.com/hotel/it/camplus-san-pietro.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=792218301_381546051_1_0_0&highlighted_blocks=792218301_381546051_1_0_0&matching_block_id=792218301_381546051_1_0_0&sr_pri_blocks=792218301_381546051_1_0_0__15155&from_sustainable_property_sr=1&from=searchresults&map=1,"Vaticano Prati, Rome","0,8 km de : Vatican","8,6",Superbe ,1 grand lit double,Plus que 2 hébergements à ce prix sur notre site,878 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 152
Suite Lit King-Size avec Baignoire Spa,https://cf2.bstatic.com/xdata/images/hotel/square200/126242759.webp?k=9522a7acfcbfc9792ec7bd16dcf56806443ec2b84600e30de0bf7b45fe25c242&o=,Coladir Guest House,https://www.booking.com/hotel/it/coladir.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=57962&dest_type=landmark&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=bb28592dc615009e&srepoch=1698928862&all_sr_blocks=264847303_295735945_1_1_0&highlighted_blocks=264847303_295735945_1_1_0&matching_block_id=264847303_295735945_1_1_0&sr_pri_blocks=264847303_295735945_1_1_0__18700&from=searchresults&map=1,"Vaticano Prati, Rome","0,9 km de : Vatican","8,3",Très bien ,"2 lits (1 très grand lit double, 1 canapé-lit)",Plus que 1 à ce prix sur notre site,1 662 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 très grand lit double, 1 canapé-lit)",€ 187
